seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,V1,V1 > 0.46,0.111142,0.061677
5,1,V17,V17 > 0.37,-0.105278,0.061677
5,1,V5,V5 > 0.38,0.066974,0.061677
5,1,V4,V4 > 2.49,0.065260,0.061677
5,1,V10,-0.77 < V10 <= 0.10,-0.057597,0.061677
5,1,V7,-0.60 < V7 <= 0.20,-0.051199,0.061677
5,1,V14,-7.10 < V14 <= -1.18,0.043146,0.061677
5,1,V16,V16 > 0.23,-0.037142,0.061677
5,1,Amount,Amount <= -0.27,-0.032752,0.061677
5,1,V11,V11 <= -0.11,-0.028583,0.061677
5,2,V10,V10 > 0.09,-0.123966,0.043120
5,2,V12,V12 > 0.08,-0.070995,0.043120
5,2,V14,-1.21 < V14 <= 0.05,-0.070211,0.043120
5,2,V16,V16 > 0.23,-0.052391,0.043120
5,2,V1,-0.32 < V1 <= 0.47,0.045910,0.043120
5,2,Time,Time > 0.55,-0.036203,0.043120
5,2,V5,V5 > 0.41,0.034185,0.043120
5,2,Amount,Amount <= -0.27,-0.028105,0.043120
5,2,V22,V22 > 0.48,0.025288,0.043120
5,2,V17,-6.26 < V17 <= -0.52,0.025183,0.043120
5,3,V1,V1 <= -1.16,-0.181360,0.051005
5,3,V14,V14 <= -7.22,0.174623,0.051005
5,3,V17,V17 <= -5.79,0.157861,0.051005
5,3,V12,V12 <= -5.28,0.142269,0.051005
5,3,V3,V3 <= -2.69,-0.100878,0.051005
5,3,V4,V4 > 2.57,0.073259,0.051005
5,3,V7,V7 <= -2.55,0.073171,0.051005
5,3,V16,V16 <= -3.34,0.067560,0.051005
5,3,V2,V2 > 1.88,0.065786,0.051005
5,3,V8,V8 <= -0.40,0.063237,0.051005
5,4,V14,V14 <= -7.33,0.162841,0.043515
5,4,V1,V1 <= -1.24,-0.160070,0.043515
5,4,V17,V17 <= -6.14,0.140767,0.043515
5,4,V12,V12 <= -5.36,0.140200,0.043515
5,4,V3,V3 <= -2.66,-0.068329,0.043515
5,4,V11,V11 > 2.39,0.066855,0.043515
5,4,V4,V4 > 2.63,0.066708,0.043515
5,4,V8,V8 <= -0.37,0.066217,0.043515
5,4,V16,V16 <= -3.62,0.051315,0.043515
5,4,V2,V2 > 1.96,0.039953,0.043515
5,5,V14,V14 <= -7.50,0.173779,0.052757
5,5,V1,V1 <= -1.24,-0.169041,0.052757
5,5,V17,V17 <= -5.99,0.148842,0.052757
5,5,V12,V12 <= -5.44,0.137680,0.052757
5,5,V3,V3 <= -2.74,-0.101442,0.052757
5,5,V16,V16 <= -3.49,0.091463,0.052757
5,5,V7,V7 <= -2.71,0.080311,0.052757
5,5,V4,V4 > 2.62,0.079730,0.052757
5,5,V2,V2 > 1.98,0.076002,0.052757
5,5,V11,V11 > 2.44,0.057109,0.052757
