seed,fold,feature,shap_importance,time_to_generate
4,1,TA,0.037500,0.016477
4,1,card1,0.019583,0.016477
4,1,card2,0.003750,0.016477
4,1,card3,0.255833,0.016477
4,1,card5,0.052083,0.016477
4,1,PCD,0.244167,0.016477
4,1,M1,0.043333,0.016477
4,1,M2,0.036667,0.016477
4,1,M3,0.042917,0.016477
4,1,M4,0.041667,0.016477
4,1,card4,0.003750,0.016477
4,1,card6,0.161667,0.016477
4,1,DT,0.002083,0.016477
4,1,DI,0.002917,0.016477
4,1,M5,0.002500,0.016477
4,1,M6,0.081667,0.016477
4,1,M7,0.015833,0.016477
4,1,M8,0.033750,0.016477
4,1,M9,0.020000,0.016477
4,2,TA,0.010000,0.015855
4,2,card1,0.038750,0.015855
4,2,card2,0.000000,0.015855
4,2,card3,0.033750,0.015855
4,2,card5,0.069583,0.015855
4,2,PCD,0.077500,0.015855
4,2,M1,0.035833,0.015855
4,2,M2,0.046250,0.015855
4,2,M3,0.039167,0.015855
4,2,M4,0.002917,0.015855
4,2,card4,0.015417,0.015855
4,2,card6,0.364583,0.015855
4,2,DT,0.005833,0.015855
4,2,DI,0.007500,0.015855
4,2,M5,0.248750,0.015855
4,2,M6,0.068333,0.015855
4,2,M7,0.010417,0.015855
4,2,M8,0.027083,0.015855
4,2,M9,0.032500,0.015855
4,3,TA,0.007917,0.015735
4,3,card1,0.028750,0.015735
4,3,card2,0.000417,0.015735
4,3,card3,0.073333,0.015735
4,3,card5,0.005000,0.015735
4,3,PCD,0.107917,0.015735
4,3,M1,0.111250,0.015735
4,3,M2,0.039583,0.015735
4,3,M3,0.021250,0.015735
4,3,M4,0.017083,0.015735
4,3,card4,0.004583,0.015735
4,3,card6,0.161250,0.015735
4,3,DT,0.015417,0.015735
4,3,DI,0.022083,0.015735
4,3,M5,0.024167,0.015735
4,3,M6,0.057917,0.015735
4,3,M7,0.016250,0.015735
4,3,M8,0.024167,0.015735
4,3,M9,0.036667,0.015735
4,4,TA,0.016250,0.015781
4,4,card1,0.005833,0.015781
4,4,card2,0.000417,0.015781
4,4,card3,0.001250,0.015781
4,4,card5,0.052917,0.015781
4,4,PCD,0.065417,0.015781
4,4,M1,0.061667,0.015781
4,4,M2,0.086667,0.015781
4,4,M3,0.050417,0.015781
4,4,M4,0.025000,0.015781
4,4,card4,0.004167,0.015781
4,4,card6,0.360417,0.015781
4,4,DT,0.022500,0.015781
4,4,DI,0.007083,0.015781
4,4,M5,0.083750,0.015781
4,4,M6,0.132500,0.015781
4,4,M7,0.030417,0.015781
4,4,M8,0.049167,0.015781
4,4,M9,0.025000,0.015781
4,5,TA,0.015833,0.015749
4,5,card1,0.002083,0.015749
4,5,card2,0.001667,0.015749
4,5,card3,0.027500,0.015749
4,5,card5,0.015417,0.015749
4,5,PCD,0.100833,0.015749
4,5,M1,0.030000,0.015749
4,5,M2,0.014167,0.015749
4,5,M3,0.016250,0.015749
4,5,M4,0.015417,0.015749
4,5,card4,0.000417,0.015749
4,5,card6,0.086667,0.015749
4,5,DT,0.018333,0.015749
4,5,DI,0.027500,0.015749
4,5,M5,0.011250,0.015749
4,5,M6,0.082083,0.015749
4,5,M7,0.004583,0.015749
4,5,M8,0.006667,0.015749
4,5,M9,0.005833,0.015749
