seed,fold,feature,shap_importance,time_to_generate
1,1,Time,0.000625,0.014124
1,1,V1,0.024375,0.014124
1,1,V2,0.001875,0.014124
1,1,V3,0.010625,0.014124
1,1,V4,0.146875,0.014124
1,1,V5,0.005000,0.014124
1,1,V6,0.008750,0.014124
1,1,V7,0.005000,0.014124
1,1,V8,0.000000,0.014124
1,1,V9,0.026250,0.014124
1,1,V10,0.095625,0.014124
1,1,V11,0.003750,0.014124
1,1,V12,0.117500,0.014124
1,1,V13,0.001250,0.014124
1,1,V14,0.091875,0.014124
1,1,V15,0.001250,0.014124
1,1,V16,0.021250,0.014124
1,1,V17,0.005000,0.014124
1,1,V18,0.010625,0.014124
1,1,V19,0.001250,0.014124
1,1,V20,0.001875,0.014124
1,1,V21,0.001250,0.014124
1,1,V22,0.001250,0.014124
1,1,V23,0.000625,0.014124
1,1,V24,0.002500,0.014124
1,1,V25,0.000625,0.014124
1,1,V26,0.001875,0.014124
1,1,V27,0.003125,0.014124
1,1,V28,0.000000,0.014124
1,1,Amount,0.003125,0.014124
1,2,Time,0.000625,0.013798
1,2,V1,0.008125,0.013798
1,2,V2,0.011875,0.013798
1,2,V3,0.008750,0.013798
1,2,V4,0.003125,0.013798
1,2,V5,0.056250,0.013798
1,2,V6,0.001250,0.013798
1,2,V7,0.028750,0.013798
1,2,V8,0.005000,0.013798
1,2,V9,0.031250,0.013798
1,2,V10,0.137500,0.013798
1,2,V11,0.065000,0.013798
1,2,V12,0.035000,0.013798
1,2,V13,0.001875,0.013798
1,2,V14,0.162500,0.013798
1,2,V15,0.000000,0.013798
1,2,V16,0.047500,0.013798
1,2,V17,0.008750,0.013798
1,2,V18,0.001875,0.013798
1,2,V19,0.001875,0.013798
1,2,V20,0.000000,0.013798
1,2,V21,0.000000,0.013798
1,2,V22,0.005625,0.013798
1,2,V23,0.001875,0.013798
1,2,V24,0.006250,0.013798
1,2,V25,0.000000,0.013798
1,2,V26,0.000000,0.013798
1,2,V27,0.000625,0.013798
1,2,V28,0.000625,0.013798
1,2,Amount,0.000625,0.013798
1,3,Time,0.041250,0.013730
1,3,V1,0.011250,0.013730
1,3,V2,0.001250,0.013730
1,3,V3,0.048750,0.013730
1,3,V4,0.056875,0.013730
1,3,V5,0.013750,0.013730
1,3,V6,0.006250,0.013730
1,3,V7,0.003125,0.013730
1,3,V8,0.001250,0.013730
1,3,V9,0.023125,0.013730
1,3,V10,0.084375,0.013730
1,3,V11,0.035000,0.013730
1,3,V12,0.016250,0.013730
1,3,V13,0.011250,0.013730
1,3,V14,0.226875,0.013730
1,3,V15,0.003125,0.013730
1,3,V16,0.022500,0.013730
1,3,V17,0.041250,0.013730
1,3,V18,0.008125,0.013730
1,3,V19,0.021875,0.013730
1,3,V20,0.013750,0.013730
1,3,V21,0.003750,0.013730
1,3,V22,0.015000,0.013730
1,3,V23,0.001250,0.013730
1,3,V24,0.000625,0.013730
1,3,V25,0.001250,0.013730
1,3,V26,0.001250,0.013730
1,3,V27,0.003750,0.013730
1,3,V28,0.000625,0.013730
1,3,Amount,0.016250,0.013730
1,4,Time,0.003750,0.013524
1,4,V1,0.076875,0.013524
1,4,V2,0.010000,0.013524
1,4,V3,0.032500,0.013524
1,4,V4,0.176250,0.013524
1,4,V5,0.007500,0.013524
1,4,V6,0.004375,0.013524
1,4,V7,0.000000,0.013524
1,4,V8,0.010625,0.013524
1,4,V9,0.018125,0.013524
1,4,V10,0.098750,0.013524
1,4,V11,0.045625,0.013524
1,4,V12,0.123750,0.013524
1,4,V13,0.000000,0.013524
1,4,V14,0.075625,0.013524
1,4,V15,0.000000,0.013524
1,4,V16,0.005000,0.013524
1,4,V17,0.013125,0.013524
1,4,V18,0.001250,0.013524
1,4,V19,0.000000,0.013524
1,4,V20,0.004375,0.013524
1,4,V21,0.002500,0.013524
1,4,V22,0.001250,0.013524
1,4,V23,0.000000,0.013524
1,4,V24,0.000000,0.013524
1,4,V25,0.000000,0.013524
1,4,V26,0.002500,0.013524
1,4,V27,0.002500,0.013524
1,4,V28,0.000625,0.013524
1,4,Amount,0.000625,0.013524
1,5,Time,0.011875,0.013168
1,5,V1,0.021875,0.013168
1,5,V2,0.014375,0.013168
1,5,V3,0.001250,0.013168
1,5,V4,0.113750,0.013168
1,5,V5,0.002500,0.013168
1,5,V6,0.000625,0.013168
1,5,V7,0.000000,0.013168
1,5,V8,0.005625,0.013168
1,5,V9,0.034375,0.013168
1,5,V10,0.092500,0.013168
1,5,V11,0.020625,0.013168
1,5,V12,0.118750,0.013168
1,5,V13,0.005625,0.013168
1,5,V14,0.136250,0.013168
1,5,V15,0.000000,0.013168
1,5,V16,0.016875,0.013168
1,5,V17,0.007500,0.013168
1,5,V18,0.005000,0.013168
1,5,V19,0.000625,0.013168
1,5,V20,0.000625,0.013168
1,5,V21,0.003125,0.013168
1,5,V22,0.000625,0.013168
1,5,V23,0.000625,0.013168
1,5,V24,0.000000,0.013168
1,5,V25,0.000000,0.013168
1,5,V26,0.001250,0.013168
1,5,V27,0.000000,0.013168
1,5,V28,0.010625,0.013168
1,5,Amount,0.000625,0.013168
