seed,fold,feature,shap_importance,time_to_generate
2,1,TA,0.015833,0.030889
2,1,card1,0.012917,0.030889
2,1,card2,0.058333,0.030889
2,1,card3,0.174583,0.030889
2,1,card5,0.005000,0.030889
2,1,PCD,0.331250,0.030889
2,1,M1,0.044583,0.030889
2,1,M2,0.021667,0.030889
2,1,M3,0.022500,0.030889
2,1,M4,0.090417,0.030889
2,1,card4,0.029167,0.030889
2,1,card6,0.050000,0.030889
2,1,DT,0.009583,0.030889
2,1,DI,0.000833,0.030889
2,1,M5,0.120417,0.030889
2,1,M6,0.000000,0.030889
2,1,M7,0.050833,0.030889
2,1,M8,0.008750,0.030889
2,1,M9,0.041667,0.030889
2,2,TA,0.035000,0.028390
2,2,card1,0.071250,0.028390
2,2,card2,0.020833,0.028390
2,2,card3,0.016250,0.028390
2,2,card5,0.034167,0.028390
2,2,PCD,0.135417,0.028390
2,2,M1,0.102500,0.028390
2,2,M2,0.061667,0.028390
2,2,M3,0.077500,0.028390
2,2,M4,0.067917,0.028390
2,2,card4,0.077083,0.028390
2,2,card6,0.075833,0.028390
2,2,DT,0.055417,0.028390
2,2,DI,0.006667,0.028390
2,2,M5,0.072917,0.028390
2,2,M6,0.083333,0.028390
2,2,M7,0.058750,0.028390
2,2,M8,0.027500,0.028390
2,2,M9,0.043333,0.028390
2,3,TA,0.129583,0.027977
2,3,card1,0.025417,0.027977
2,3,card2,0.005417,0.027977
2,3,card3,0.034583,0.027977
2,3,card5,0.024167,0.027977
2,3,PCD,0.016667,0.027977
2,3,M1,0.090833,0.027977
2,3,M2,0.069583,0.027977
2,3,M3,0.019583,0.027977
2,3,M4,0.066667,0.027977
2,3,card4,0.034167,0.027977
2,3,card6,0.066250,0.027977
2,3,DT,0.019583,0.027977
2,3,DI,0.024583,0.027977
2,3,M5,0.164583,0.027977
2,3,M6,0.050417,0.027977
2,3,M7,0.020000,0.027977
2,3,M8,0.013750,0.027977
2,3,M9,0.232500,0.027977
2,4,TA,0.014167,0.027524
2,4,card1,0.067500,0.027524
2,4,card2,0.046667,0.027524
2,4,card3,0.052917,0.027524
2,4,card5,0.003333,0.027524
2,4,PCD,0.132083,0.027524
2,4,M1,0.094167,0.027524
2,4,M2,0.043750,0.027524
2,4,M3,0.027083,0.027524
2,4,M4,0.046250,0.027524
2,4,card4,0.096250,0.027524
2,4,card6,0.033333,0.027524
2,4,DT,0.038750,0.027524
2,4,DI,0.038333,0.027524
2,4,M5,0.125833,0.027524
2,4,M6,0.016250,0.027524
2,4,M7,0.131250,0.027524
2,4,M8,0.052917,0.027524
2,4,M9,0.004167,0.027524
2,5,TA,0.007500,0.031063
2,5,card1,0.033333,0.031063
2,5,card2,0.004167,0.031063
2,5,card3,0.077083,0.031063
2,5,card5,0.021250,0.031063
2,5,PCD,0.297083,0.031063
2,5,M1,0.022083,0.031063
2,5,M2,0.043333,0.031063
2,5,M3,0.060833,0.031063
2,5,M4,0.060833,0.031063
2,5,card4,0.024583,0.031063
2,5,card6,0.040417,0.031063
2,5,DT,0.001250,0.031063
2,5,DI,0.007500,0.031063
2,5,M5,0.022083,0.031063
2,5,M6,0.048333,0.031063
2,5,M7,0.004167,0.031063
2,5,M8,0.001667,0.031063
2,5,M9,0.128333,0.031063
