seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
2,1,card3,card3 > 0.00,0.137340,0.031038
2,1,M5,M5 <= -0.66,-0.113715,0.031038
2,1,DI,DI <= -0.67,-0.113016,0.031038
2,1,M4,M4 > 0.14,-0.073316,0.031038
2,1,DT,DT <= -0.61,-0.058612,0.031038
2,1,card2,-0.46 < card2 <= 0.00,0.025400,0.031038
2,1,card6,0.02 < card6 <= 2.52,0.024737,0.031038
2,1,M7,M7 <= -0.72,0.021220,0.031038
2,1,M3,M3 <= -0.61,-0.020055,0.031038
2,1,M1,M1 <= -0.78,-0.017141,0.031038
2,2,card3,card3 <= 0.00,-0.185469,0.029717
2,2,TA,TA <= -0.36,-0.105366,0.029717
2,2,DI,DI <= -0.72,-0.092925,0.029717
2,2,M9,M9 <= -0.68,0.054115,0.029717
2,2,PCD,PCD <= -0.36,-0.053933,0.029717
2,2,M7,M7 <= -0.73,-0.032614,0.029717
2,2,DT,DT <= -0.63,-0.029525,0.029717
2,2,card6,0.01 < card6 <= 2.33,0.026282,0.029717
2,2,M4,M4 <= -0.69,0.025675,0.029717
2,2,M6,M6 <= -0.30,-0.024826,0.029717
2,3,card3,card3 <= 0.00,-0.300757,0.032086
2,3,TA,TA > 0.96,0.134336,0.032086
2,3,DI,DI <= -0.70,-0.115330,0.032086
2,3,M5,M5 <= -0.65,-0.104372,0.032086
2,3,M7,M7 <= -0.72,-0.063207,0.032086
2,3,PCD,PCD <= -0.29,-0.057509,0.032086
2,3,M9,M9 <= -0.69,0.055736,0.032086
2,3,M1,M1 <= -0.79,0.055652,0.032086
2,3,card2,card2 > 0.48,-0.053615,0.032086
2,3,card6,0.01 < card6 <= 2.40,0.052529,0.032086
2,4,card3,card3 <= 0.00,-0.136442,0.031070
2,4,M5,M5 > 0.19,0.132576,0.031070
2,4,PCD,PCD <= -0.37,-0.074573,0.031070
2,4,DI,DI <= -0.70,-0.073814,0.031070
2,4,M7,M7 <= -0.70,0.043951,0.031070
2,4,TA,-0.35 < TA <= 0.02,-0.042917,0.031070
2,4,DT,DT <= -0.61,-0.035292,0.031070
2,4,M4,M4 <= -0.66,0.032237,0.031070
2,4,M9,M9 <= -0.71,0.030066,0.031070
2,4,M3,M3 <= -0.64,0.028960,0.031070
2,5,M5,M5 <= -0.65,-0.129181,0.030577
2,5,DI,DI <= -0.63,-0.099934,0.030577
2,5,card3,card3 > 0.00,0.062444,0.030577
2,5,PCD,PCD > 27.26,0.056393,0.030577
2,5,DT,DT <= -0.62,-0.040682,0.030577
2,5,M6,-0.29 < M6 <= 0.14,0.036629,0.030577
2,5,M9,M9 <= -0.66,0.035715,0.030577
2,5,M4,M4 > 0.15,0.030646,0.030577
2,5,M2,M2 <= -0.76,-0.029327,0.030577
2,5,card2,0.00 < card2 <= 0.49,0.023445,0.030577
