seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,PCD,PCD > 33.77,0.196943,0.028609
5,1,card3,card3 > 0.00,0.147897,0.028609
5,1,M5,M5 <= -0.67,-0.134313,0.028609
5,1,DI,DI <= -0.69,-0.105939,0.028609
5,1,M3,M3 <= -0.57,0.097278,0.028609
5,1,M1,M1 <= -0.72,0.090738,0.028609
5,1,card6,card6 <= -0.09,-0.089109,0.028609
5,1,M2,M2 <= -0.73,-0.070461,0.028609
5,1,M8,M8 <= -0.45,-0.063460,0.028609
5,1,M9,M9 <= -0.65,0.043786,0.028609
5,2,PCD,PCD > 21.27,0.185065,0.028179
5,2,M5,M5 <= -0.63,-0.149551,0.028179
5,2,card3,card3 > 0.00,0.147038,0.028179
5,2,M1,M1 <= -0.77,0.129490,0.028179
5,2,DI,DI <= -0.69,-0.101135,0.028179
5,2,M3,M3 <= -0.58,0.093685,0.028179
5,2,M2,M2 <= -0.77,-0.079327,0.028179
5,2,M8,M8 <= -0.48,-0.063657,0.028179
5,2,M9,M9 <= -0.72,0.052444,0.028179
5,2,M4,M4 > 0.13,-0.051740,0.028179
5,3,card3,card3 <= 0.00,-0.151955,0.028085
5,3,M5,M5 <= -0.62,-0.146476,0.028085
5,3,M1,M1 <= -0.78,0.117979,0.028085
5,3,DI,DI <= -0.67,-0.100589,0.028085
5,3,card6,card6 <= -0.10,-0.094612,0.028085
5,3,M3,M3 <= -0.64,0.092131,0.028085
5,3,TA,TA > 0.97,0.087728,0.028085
5,3,M2,M2 <= -0.76,-0.082260,0.028085
5,3,PCD,PCD <= -0.30,-0.077044,0.028085
5,3,M8,M8 <= -0.46,-0.060499,0.028085
5,4,PCD,PCD > 21.67,0.182602,0.027915
5,4,M5,M5 <= -0.65,-0.148769,0.027915
5,4,card3,card3 > 0.00,0.145023,0.027915
5,4,M1,M1 <= -0.81,0.139854,0.027915
5,4,DI,DI <= -0.72,-0.103065,0.027915
5,4,M3,M3 <= -0.56,0.077707,0.027915
5,4,M2,M2 <= -0.81,-0.071498,0.027915
5,4,M8,M8 <= -0.48,-0.065473,0.027915
5,4,M7,M7 <= -0.73,0.053668,0.027915
5,4,TA,TA <= -0.37,-0.044837,0.027915
5,5,M1,M1 <= -0.74,0.146268,0.028493
5,5,card3,card3 <= 0.00,-0.139781,0.028493
5,5,M5,M5 <= -0.66,-0.137059,0.028493
5,5,DI,DI <= -0.70,-0.099537,0.028493
5,5,TA,TA > 0.96,0.089957,0.028493
5,5,M2,M2 <= -0.74,-0.077131,0.028493
5,5,M8,M8 <= -0.46,-0.063156,0.028493
5,5,M3,M3 <= -0.64,0.052507,0.028493
5,5,M9,M9 <= -0.66,0.045073,0.028493
5,5,M7,M7 <= -0.68,0.040212,0.028493
