seed,fold,feature,shap_importance,time_to_generate
5,1,TA,0.030000,0.016573
5,1,card1,0.006667,0.016573
5,1,card2,0.002500,0.016573
5,1,card3,0.365833,0.016573
5,1,card5,0.047917,0.016573
5,1,PCD,0.291250,0.016573
5,1,M1,0.203750,0.016573
5,1,M2,0.186667,0.016573
5,1,M3,0.245000,0.016573
5,1,M4,0.021667,0.016573
5,1,card4,0.035417,0.016573
5,1,card6,0.102083,0.016573
5,1,DT,0.030000,0.016573
5,1,DI,0.012083,0.016573
5,1,M5,0.242500,0.016573
5,1,M6,0.001250,0.016573
5,1,M7,0.030417,0.016573
5,1,M8,0.034167,0.016573
5,1,M9,0.065833,0.016573
5,2,TA,0.032083,0.016092
5,2,card1,0.032500,0.016092
5,2,card2,0.000417,0.016092
5,2,card3,0.271667,0.016092
5,2,card5,0.025000,0.016092
5,2,PCD,0.203750,0.016092
5,2,M1,0.137917,0.016092
5,2,M2,0.092083,0.016092
5,2,M3,0.153750,0.016092
5,2,M4,0.067917,0.016092
5,2,card4,0.002500,0.016092
5,2,card6,0.035417,0.016092
5,2,DT,0.084583,0.016092
5,2,DI,0.011250,0.016092
5,2,M5,0.214583,0.016092
5,2,M6,0.007917,0.016092
5,2,M7,0.039167,0.016092
5,2,M8,0.060417,0.016092
5,2,M9,0.110417,0.016092
5,3,TA,0.025417,0.019193
5,3,card1,0.000417,0.019193
5,3,card2,0.001667,0.019193
5,3,card3,0.054583,0.019193
5,3,card5,0.043750,0.019193
5,3,PCD,0.127917,0.019193
5,3,M1,0.102500,0.019193
5,3,M2,0.102500,0.019193
5,3,M3,0.117917,0.019193
5,3,M4,0.017917,0.019193
5,3,card4,0.011250,0.019193
5,3,card6,0.088750,0.019193
5,3,DT,0.020833,0.019193
5,3,DI,0.059583,0.019193
5,3,M5,0.147083,0.019193
5,3,M6,0.048750,0.019193
5,3,M7,0.033333,0.019193
5,3,M8,0.047083,0.019193
5,3,M9,0.046250,0.019193
5,4,TA,0.034167,0.016068
5,4,card1,0.035833,0.016068
5,4,card2,0.001250,0.016068
5,4,card3,0.197083,0.016068
5,4,card5,0.054583,0.016068
5,4,PCD,0.405417,0.016068
5,4,M1,0.177917,0.016068
5,4,M2,0.106667,0.016068
5,4,M3,0.085417,0.016068
5,4,M4,0.005417,0.016068
5,4,card4,0.040000,0.016068
5,4,card6,0.038750,0.016068
5,4,DT,0.012500,0.016068
5,4,DI,0.007500,0.016068
5,4,M5,0.169583,0.016068
5,4,M6,0.013333,0.016068
5,4,M7,0.024167,0.016068
5,4,M8,0.023333,0.016068
5,4,M9,0.053750,0.016068
5,5,TA,0.000833,0.015931
5,5,card1,0.031250,0.015931
5,5,card2,0.000417,0.015931
5,5,card3,0.061250,0.015931
5,5,card5,0.002917,0.015931
5,5,PCD,0.088750,0.015931
5,5,M1,0.268333,0.015931
5,5,M2,0.184167,0.015931
5,5,M3,0.091667,0.015931
5,5,M4,0.013750,0.015931
5,5,card4,0.021667,0.015931
5,5,card6,0.012917,0.015931
5,5,DT,0.048333,0.015931
5,5,DI,0.019583,0.015931
5,5,M5,0.436667,0.015931
5,5,M6,0.021250,0.015931
5,5,M7,0.047500,0.015931
5,5,M8,0.052917,0.015931
5,5,M9,0.059167,0.015931
