seed,fold,feature,shap_importance,time_to_generate
3,1,TA,0.084583,0.022375
3,1,card1,0.018333,0.022375
3,1,card2,0.147500,0.022375
3,1,card3,0.020833,0.022375
3,1,card5,0.015833,0.022375
3,1,PCD,0.055833,0.022375
3,1,M1,0.005417,0.022375
3,1,M2,0.066667,0.022375
3,1,M3,0.000833,0.022375
3,1,M4,0.045833,0.022375
3,1,card4,0.000833,0.022375
3,1,card6,0.094583,0.022375
3,1,DT,0.034583,0.022375
3,1,DI,0.017500,0.022375
3,1,M5,0.080417,0.022375
3,1,M6,0.005000,0.022375
3,1,M7,0.010833,0.022375
3,1,M8,0.009167,0.022375
3,1,M9,0.018750,0.022375
3,2,TA,0.061250,0.020697
3,2,card1,0.027917,0.020697
3,2,card2,0.019167,0.020697
3,2,card3,0.006667,0.020697
3,2,card5,0.050417,0.020697
3,2,PCD,0.312083,0.020697
3,2,M1,0.006667,0.020697
3,2,M2,0.006250,0.020697
3,2,M3,0.001667,0.020697
3,2,M4,0.003750,0.020697
3,2,card4,0.013333,0.020697
3,2,card6,0.011667,0.020697
3,2,DT,0.114167,0.020697
3,2,DI,0.161667,0.020697
3,2,M5,0.007083,0.020697
3,2,M6,0.000417,0.020697
3,2,M7,0.004583,0.020697
3,2,M8,0.000417,0.020697
3,2,M9,0.004167,0.020697
3,3,TA,0.116250,0.021269
3,3,card1,0.070417,0.021269
3,3,card2,0.056250,0.021269
3,3,card3,0.058333,0.021269
3,3,card5,0.061250,0.021269
3,3,PCD,0.232500,0.021269
3,3,M1,0.000417,0.021269
3,3,M2,0.001250,0.021269
3,3,M3,0.004167,0.021269
3,3,M4,0.013333,0.021269
3,3,card4,0.040000,0.021269
3,3,card6,0.092500,0.021269
3,3,DT,0.029583,0.021269
3,3,DI,0.125833,0.021269
3,3,M5,0.005000,0.021269
3,3,M6,0.001667,0.021269
3,3,M7,0.088750,0.021269
3,3,M8,0.010417,0.021269
3,3,M9,0.017083,0.021269
3,4,TA,0.122500,0.021127
3,4,card1,0.119583,0.021127
3,4,card2,0.305417,0.021127
3,4,card3,0.003750,0.021127
3,4,card5,0.025000,0.021127
3,4,PCD,0.043333,0.021127
3,4,M1,0.005000,0.021127
3,4,M2,0.036250,0.021127
3,4,M3,0.006250,0.021127
3,4,M4,0.003333,0.021127
3,4,card4,0.005000,0.021127
3,4,card6,0.019167,0.021127
3,4,DT,0.014167,0.021127
3,4,DI,0.023333,0.021127
3,4,M5,0.046667,0.021127
3,4,M6,0.005833,0.021127
3,4,M7,0.004167,0.021127
3,4,M8,0.007083,0.021127
3,4,M9,0.023333,0.021127
3,5,TA,0.099583,0.020791
3,5,card1,0.018750,0.020791
3,5,card2,0.005000,0.020791
3,5,card3,0.033333,0.020791
3,5,card5,0.010417,0.020791
3,5,PCD,0.292083,0.020791
3,5,M1,0.003333,0.020791
3,5,M2,0.000000,0.020791
3,5,M3,0.014167,0.020791
3,5,M4,0.017083,0.020791
3,5,card4,0.010833,0.020791
3,5,card6,0.014167,0.020791
3,5,DT,0.127500,0.020791
3,5,DI,0.248333,0.020791
3,5,M5,0.018750,0.020791
3,5,M6,0.008750,0.020791
3,5,M7,0.009583,0.020791
3,5,M8,0.003750,0.020791
3,5,M9,0.004583,0.020791
