seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,card3,card3 > 0.00,0.182451,0.028690
5,1,card5,card5 <= -1.00,-0.139032,0.028690
5,1,PCD,PCD > 33.77,-0.084062,0.028690
5,1,M5,M5 <= -0.67,-0.058513,0.028690
5,1,TA,-0.36 < TA <= 0.02,0.037439,0.028690
5,1,card1,-0.45 < card1 <= -0.01,0.035749,0.028690
5,1,card6,card6 <= -0.09,-0.035441,0.028690
5,1,card2,-0.46 < card2 <= 0.00,0.027921,0.028690
5,1,M6,-0.23 < M6 <= 0.12,0.027417,0.028690
5,1,M7,M7 <= -0.68,-0.022140,0.028690
5,2,TA,TA <= -0.36,-0.137770,0.028768
5,2,card3,card3 > 0.00,0.114955,0.028768
5,2,PCD,PCD > 21.27,-0.065973,0.028768
5,2,DT,DT > 0.22,-0.039325,0.028768
5,2,M4,M4 > 0.13,-0.032507,0.028768
5,2,M5,M5 <= -0.63,-0.025131,0.028768
5,2,card1,card1 > 0.48,-0.024076,0.028768
5,2,M9,M9 <= -0.72,-0.023645,0.028768
5,2,card4,-0.58 < card4 <= 0.01,0.018135,0.028768
5,2,DI,DI <= -0.69,-0.015964,0.028768
5,3,card3,card3 <= 0.00,-0.102874,0.028784
5,3,M5,M5 <= -0.62,-0.070931,0.028784
5,3,TA,TA > 0.97,-0.065212,0.028784
5,3,card5,card5 <= -1.00,-0.057861,0.028784
5,3,card6,card6 <= -0.10,-0.051803,0.028784
5,3,M4,M4 <= -0.59,0.047153,0.028784
5,3,card4,-0.55 < card4 <= 0.02,0.044005,0.028784
5,3,DT,DT <= -0.61,-0.035492,0.028784
5,3,DI,DI <= -0.67,-0.029472,0.028784
5,3,card2,card2 > 0.48,-0.021325,0.028784
5,4,TA,TA <= -0.37,-0.128874,0.028762
5,4,card3,card3 > 0.00,0.127716,0.028762
5,4,PCD,PCD > 21.67,-0.077202,0.028762
5,4,DT,DT <= -0.55,-0.056303,0.028762
5,4,card5,card5 <= -1.00,-0.054879,0.028762
5,4,card1,card1 <= -0.44,-0.033928,0.028762
5,4,M9,M9 <= -0.73,-0.031370,0.028762
5,4,M5,M5 <= -0.65,-0.028161,0.028762
5,4,card6,0.01 < card6 <= 2.34,-0.024017,0.028762
5,4,DI,DI <= -0.72,-0.019829,0.028762
5,5,card3,card3 <= 0.00,-0.084139,0.028840
5,5,DT,DT <= -0.58,-0.046093,0.028840
5,5,card4,-0.60 < card4 <= 0.04,0.043312,0.028840
5,5,card5,-1.00 < card5 <= -0.03,-0.035470,0.028840
5,5,card1,card1 <= -0.45,0.030291,0.028840
5,5,M5,M5 <= -0.66,-0.026622,0.028840
5,5,card6,0.01 < card6 <= 2.44,0.022282,0.028840
5,5,M7,M7 <= -0.68,-0.016775,0.028840
5,5,M3,M3 <= -0.64,-0.015780,0.028840
5,5,M1,M1 <= -0.74,0.014334,0.028840
