seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
5,1,0.566350,0.361326,0.771373,0.054190,0.094246,0.041924
5,2,0.603841,0.371007,0.836676,0.076087,0.126277,0.050234
5,3,0.596585,0.400436,0.792735,0.065472,0.112543,0.047198
5,4,0.616250,0.400677,0.831823,0.079524,0.132708,0.052836
5,5,0.623264,0.361965,0.884562,0.102095,0.159268,0.059282
