seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
5,1,0.914062,0.828283,0.999842,0.901099,0.863158,0.746663
5,2,0.914106,0.828283,0.999930,0.953488,0.886486,0.790056
5,3,0.908058,0.816327,0.999789,0.869565,0.842105,0.710165
5,4,0.897801,0.795918,0.999683,0.812500,0.804124,0.647035
5,5,0.913204,0.826531,0.999877,0.920455,0.870968,0.761082
