seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
3,1,0.598974,0.375363,0.822585,0.071238,0.119750,0.048593
3,2,0.588289,0.314134,0.862445,0.076461,0.122987,0.048014
3,3,0.595047,0.247036,0.943058,0.135934,0.175369,0.059929
3,4,0.638540,0.315509,0.961571,0.229416,0.265662,0.096336
3,5,0.608737,0.315267,0.902207,0.104667,0.157158,0.056959
