seed,fold,feature,shap_importance,time_to_generate
5,1,TA,0.025000,0.027910
5,1,card1,0.002917,0.027910
5,1,card2,0.000000,0.027910
5,1,card3,0.350833,0.027910
5,1,card5,0.042083,0.027910
5,1,PCD,0.297917,0.027910
5,1,M1,0.207917,0.027910
5,1,M2,0.188333,0.027910
5,1,M3,0.251250,0.027910
5,1,M4,0.022917,0.027910
5,1,card4,0.042500,0.027910
5,1,card6,0.100417,0.027910
5,1,DT,0.028750,0.027910
5,1,DI,0.010000,0.027910
5,1,M5,0.239583,0.027910
5,1,M6,0.001250,0.027910
5,1,M7,0.031667,0.027910
5,1,M8,0.032083,0.027910
5,1,M9,0.060417,0.027910
5,2,TA,0.032917,0.015698
5,2,card1,0.025833,0.015698
5,2,card2,0.001250,0.015698
5,2,card3,0.247917,0.015698
5,2,card5,0.018750,0.015698
5,2,PCD,0.252917,0.015698
5,2,M1,0.137917,0.015698
5,2,M2,0.105000,0.015698
5,2,M3,0.152500,0.015698
5,2,M4,0.062917,0.015698
5,2,card4,0.009583,0.015698
5,2,card6,0.030417,0.015698
5,2,DT,0.064583,0.015698
5,2,DI,0.005417,0.015698
5,2,M5,0.222500,0.015698
5,2,M6,0.012083,0.015698
5,2,M7,0.033333,0.015698
5,2,M8,0.042500,0.015698
5,2,M9,0.121667,0.015698
5,3,TA,0.020417,0.015648
5,3,card1,0.001250,0.015648
5,3,card2,0.000417,0.015648
5,3,card3,0.050417,0.015648
5,3,card5,0.041250,0.015648
5,3,PCD,0.137083,0.015648
5,3,M1,0.099167,0.015648
5,3,M2,0.100000,0.015648
5,3,M3,0.128333,0.015648
5,3,M4,0.012083,0.015648
5,3,card4,0.010833,0.015648
5,3,card6,0.090417,0.015648
5,3,DT,0.024167,0.015648
5,3,DI,0.043333,0.015648
5,3,M5,0.152917,0.015648
5,3,M6,0.050833,0.015648
5,3,M7,0.036667,0.015648
5,3,M8,0.050833,0.015648
5,3,M9,0.047083,0.015648
5,4,TA,0.027500,0.015583
5,4,card1,0.019167,0.015583
5,4,card2,0.001250,0.015583
5,4,card3,0.175000,0.015583
5,4,card5,0.042500,0.015583
5,4,PCD,0.425833,0.015583
5,4,M1,0.200833,0.015583
5,4,M2,0.109167,0.015583
5,4,M3,0.084583,0.015583
5,4,M4,0.007917,0.015583
5,4,card4,0.040417,0.015583
5,4,card6,0.035000,0.015583
5,4,DT,0.012500,0.015583
5,4,DI,0.005417,0.015583
5,4,M5,0.180417,0.015583
5,4,M6,0.010833,0.015583
5,4,M7,0.025000,0.015583
5,4,M8,0.035417,0.015583
5,4,M9,0.057917,0.015583
5,5,TA,0.002500,0.015554
5,5,card1,0.026667,0.015554
5,5,card2,0.000417,0.015554
5,5,card3,0.061250,0.015554
5,5,card5,0.000833,0.015554
5,5,PCD,0.096667,0.015554
5,5,M1,0.271250,0.015554
5,5,M2,0.179583,0.015554
5,5,M3,0.095833,0.015554
5,5,M4,0.020833,0.015554
5,5,card4,0.021250,0.015554
5,5,card6,0.021250,0.015554
5,5,DT,0.049583,0.015554
5,5,DI,0.012083,0.015554
5,5,M5,0.441667,0.015554
5,5,M6,0.020417,0.015554
5,5,M7,0.037500,0.015554
5,5,M8,0.046250,0.015554
5,5,M9,0.054167,0.015554
