seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,PCD,PCD > 33.77,0.110523,0.054796
5,1,M5,M5 <= -0.67,-0.074805,0.054796
5,1,card3,card3 > 0.00,0.073940,0.054796
5,1,M3,M3 <= -0.57,0.053081,0.054796
5,1,M1,M1 <= -0.72,0.048811,0.054796
5,1,card6,card6 <= -0.09,-0.045201,0.054796
5,1,DI,DI <= -0.69,-0.038698,0.054796
5,1,M2,M2 <= -0.73,-0.037703,0.054796
5,1,M8,M8 <= -0.45,-0.030739,0.054796
5,1,M9,M9 <= -0.65,0.023700,0.054796
5,2,PCD,PCD > 21.27,0.104599,0.038121
5,2,M5,M5 <= -0.63,-0.083573,0.038121
5,2,card3,card3 > 0.00,0.073684,0.038121
5,2,M1,M1 <= -0.77,0.068593,0.038121
5,2,M3,M3 <= -0.58,0.052764,0.038121
5,2,M2,M2 <= -0.77,-0.043883,0.038121
5,2,DI,DI <= -0.69,-0.036927,0.038121
5,2,M8,M8 <= -0.48,-0.030806,0.038121
5,2,M9,M9 <= -0.72,0.029724,0.038121
5,2,M4,M4 > 0.13,-0.027563,0.038121
5,3,M5,M5 <= -0.62,-0.081246,0.028202
5,3,card3,card3 <= 0.00,-0.075642,0.028202
5,3,M1,M1 <= -0.78,0.062873,0.028202
5,3,M3,M3 <= -0.64,0.051507,0.028202
5,3,card6,card6 <= -0.10,-0.048323,0.028202
5,3,TA,TA > 0.97,0.045434,0.028202
5,3,M2,M2 <= -0.76,-0.044816,0.028202
5,3,PCD,PCD <= -0.30,-0.043507,0.028202
5,3,DI,DI <= -0.67,-0.036017,0.028202
5,3,M8,M8 <= -0.46,-0.029318,0.028202
5,4,PCD,PCD > 21.67,0.103276,0.028042
5,4,M5,M5 <= -0.65,-0.082963,0.028042
5,4,M1,M1 <= -0.81,0.075752,0.028042
5,4,card3,card3 > 0.00,0.072061,0.028042
5,4,M3,M3 <= -0.56,0.041044,0.028042
5,4,DI,DI <= -0.72,-0.037913,0.028042
5,4,M2,M2 <= -0.81,-0.037361,0.028042
5,4,M8,M8 <= -0.48,-0.031741,0.028042
5,4,M7,M7 <= -0.73,0.026115,0.028042
5,4,TA,TA <= -0.37,-0.023162,0.028042
5,5,M1,M1 <= -0.74,0.078513,0.035594
5,5,M5,M5 <= -0.66,-0.076331,0.035594
5,5,card3,card3 <= 0.00,-0.069144,0.035594
5,5,TA,TA > 0.96,0.047054,0.035594
5,5,M2,M2 <= -0.74,-0.041988,0.035594
5,5,DI,DI <= -0.70,-0.036468,0.035594
5,5,M8,M8 <= -0.46,-0.030495,0.035594
5,5,M3,M3 <= -0.64,0.028593,0.035594
5,5,M9,M9 <= -0.66,0.024703,0.035594
5,5,PCD,0.13 < PCD <= 31.78,-0.021905,0.035594
