seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
5,1,0.691711,0.595353,0.788069,0.092429,0.160016,0.069184
5,2,0.689250,0.640126,0.738375,0.081475,0.144551,0.064744
5,3,0.691298,0.617227,0.765370,0.087086,0.152636,0.067146
5,4,0.687065,0.626905,0.747225,0.082513,0.145832,0.064784
5,5,0.693507,0.622066,0.764948,0.087565,0.153520,0.067697
