seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
5,1,0.950337,0.919192,0.981482,0.079545,0.146420,0.073258
5,2,0.943510,0.909091,0.977929,0.066914,0.124654,0.060989
5,3,0.939861,0.897959,0.981763,0.078222,0.143908,0.070416
5,4,0.933959,0.887755,0.980163,0.071605,0.132521,0.063761
5,5,0.934240,0.887755,0.980726,0.073542,0.135831,0.065480
