seed,fold,feature,shap_importance,time_to_generate
5,1,Time,0.025625,0.015195
5,1,V1,0.015000,0.015195
5,1,V2,0.011250,0.015195
5,1,V3,0.005625,0.015195
5,1,V4,0.230000,0.015195
5,1,V5,0.013125,0.015195
5,1,V6,0.012500,0.015195
5,1,V7,0.001250,0.015195
5,1,V8,0.000625,0.015195
5,1,V9,0.005000,0.015195
5,1,V10,0.005000,0.015195
5,1,V11,0.001250,0.015195
5,1,V12,0.020625,0.015195
5,1,V13,0.008125,0.015195
5,1,V14,0.239375,0.015195
5,1,V15,0.007500,0.015195
5,1,V16,0.015000,0.015195
5,1,V17,0.001875,0.015195
5,1,V18,0.001250,0.015195
5,1,V19,0.008125,0.015195
5,1,V20,0.001250,0.015195
5,1,V21,0.000625,0.015195
5,1,V22,0.005000,0.015195
5,1,V23,0.001875,0.015195
5,1,V24,0.005625,0.015195
5,1,V25,0.000000,0.015195
5,1,V26,0.001875,0.015195
5,1,V27,0.000000,0.015195
5,1,V28,0.000625,0.015195
5,1,Amount,0.000000,0.015195
5,2,Time,0.026250,0.012953
5,2,V1,0.004375,0.012953
5,2,V2,0.001250,0.012953
5,2,V3,0.040000,0.012953
5,2,V4,0.011875,0.012953
5,2,V5,0.019375,0.012953
5,2,V6,0.019375,0.012953
5,2,V7,0.003750,0.012953
5,2,V8,0.019375,0.012953
5,2,V9,0.008125,0.012953
5,2,V10,0.151875,0.012953
5,2,V11,0.014375,0.012953
5,2,V12,0.102500,0.012953
5,2,V13,0.015000,0.012953
5,2,V14,0.155625,0.012953
5,2,V15,0.006250,0.012953
5,2,V16,0.037500,0.012953
5,2,V17,0.000625,0.012953
5,2,V18,0.000000,0.012953
5,2,V19,0.030000,0.012953
5,2,V20,0.003750,0.012953
5,2,V21,0.001250,0.012953
5,2,V22,0.016875,0.012953
5,2,V23,0.000625,0.012953
5,2,V24,0.003750,0.012953
5,2,V25,0.000000,0.012953
5,2,V26,0.000000,0.012953
5,2,V27,0.001875,0.012953
5,2,V28,0.003125,0.012953
5,2,Amount,0.015000,0.012953
5,3,Time,0.010000,0.012791
5,3,V1,0.011875,0.012791
5,3,V2,0.013125,0.012791
5,3,V3,0.001875,0.012791
5,3,V4,0.107500,0.012791
5,3,V5,0.000625,0.012791
5,3,V6,0.014375,0.012791
5,3,V7,0.000625,0.012791
5,3,V8,0.001250,0.012791
5,3,V9,0.010000,0.012791
5,3,V10,0.030625,0.012791
5,3,V11,0.028125,0.012791
5,3,V12,0.117500,0.012791
5,3,V13,0.011250,0.012791
5,3,V14,0.096250,0.012791
5,3,V15,0.000625,0.012791
5,3,V16,0.019375,0.012791
5,3,V17,0.016875,0.012791
5,3,V18,0.000625,0.012791
5,3,V19,0.001250,0.012791
5,3,V20,0.000625,0.012791
5,3,V21,0.000000,0.012791
5,3,V22,0.004375,0.012791
5,3,V23,0.000000,0.012791
5,3,V24,0.002500,0.012791
5,3,V25,0.000625,0.012791
5,3,V26,0.000000,0.012791
5,3,V27,0.001875,0.012791
5,3,V28,0.001250,0.012791
5,3,Amount,0.001250,0.012791
5,4,Time,0.005625,0.012887
5,4,V1,0.025000,0.012887
5,4,V2,0.008125,0.012887
5,4,V3,0.002500,0.012887
5,4,V4,0.146875,0.012887
5,4,V5,0.005000,0.012887
5,4,V6,0.017500,0.012887
5,4,V7,0.005625,0.012887
5,4,V8,0.003750,0.012887
5,4,V9,0.008750,0.012887
5,4,V10,0.044375,0.012887
5,4,V11,0.045625,0.012887
5,4,V12,0.075625,0.012887
5,4,V13,0.008750,0.012887
5,4,V14,0.157500,0.012887
5,4,V15,0.000000,0.012887
5,4,V16,0.003750,0.012887
5,4,V17,0.002500,0.012887
5,4,V18,0.001250,0.012887
5,4,V19,0.000000,0.012887
5,4,V20,0.000625,0.012887
5,4,V21,0.001875,0.012887
5,4,V22,0.000625,0.012887
5,4,V23,0.002500,0.012887
5,4,V24,0.000000,0.012887
5,4,V25,0.000625,0.012887
5,4,V26,0.001875,0.012887
5,4,V27,0.005000,0.012887
5,4,V28,0.000625,0.012887
5,4,Amount,0.003125,0.012887
5,5,Time,0.006875,0.012867
5,5,V1,0.009375,0.012867
5,5,V2,0.008125,0.012867
5,5,V3,0.006250,0.012867
5,5,V4,0.162500,0.012867
5,5,V5,0.008125,0.012867
5,5,V6,0.005625,0.012867
5,5,V7,0.000625,0.012867
5,5,V8,0.000625,0.012867
5,5,V9,0.001250,0.012867
5,5,V10,0.014375,0.012867
5,5,V11,0.016875,0.012867
5,5,V12,0.132500,0.012867
5,5,V13,0.002500,0.012867
5,5,V14,0.121250,0.012867
5,5,V15,0.000000,0.012867
5,5,V16,0.020000,0.012867
5,5,V17,0.010625,0.012867
5,5,V18,0.002500,0.012867
5,5,V19,0.001875,0.012867
5,5,V20,0.001875,0.012867
5,5,V21,0.001250,0.012867
5,5,V22,0.001250,0.012867
5,5,V23,0.001250,0.012867
5,5,V24,0.000000,0.012867
5,5,V25,0.000625,0.012867
5,5,V26,0.005000,0.012867
5,5,V27,0.001875,0.012867
5,5,V28,0.000000,0.012867
5,5,Amount,0.002500,0.012867
