seed,fold,feature,shap_importance,time_to_generate
5,1,TA,0.017500,1.708518
5,1,card1,0.033333,1.708518
5,1,card2,0.031667,1.708518
5,1,card3,0.273750,1.708518
5,1,card5,0.050000,1.708518
5,1,PCD,0.127917,1.708518
5,1,M1,0.008333,1.708518
5,1,M2,0.019583,1.708518
5,1,M3,0.002917,1.708518
5,1,M4,0.017917,1.708518
5,1,card4,0.025417,1.708518
5,1,card6,0.020417,1.708518
5,1,DT,0.018750,1.708518
5,1,DI,0.001250,1.708518
5,1,M5,0.034583,1.708518
5,1,M6,0.031250,1.708518
5,1,M7,0.004583,1.708518
5,1,M8,0.027917,1.708518
5,1,M9,0.012917,1.708518
5,2,TA,0.034583,1.672087
5,2,card1,0.212083,1.672087
5,2,card2,0.037083,1.672087
5,2,card3,0.235417,1.672087
5,2,card5,0.017917,1.672087
5,2,PCD,0.180417,1.672087
5,2,M1,0.004167,1.672087
5,2,M2,0.012917,1.672087
5,2,M3,0.010833,1.672087
5,2,M4,0.051250,1.672087
5,2,card4,0.044167,1.672087
5,2,card6,0.111667,1.672087
5,2,DT,0.066667,1.672087
5,2,DI,0.000833,1.672087
5,2,M5,0.009583,1.672087
5,2,M6,0.015417,1.672087
5,2,M7,0.017500,1.672087
5,2,M8,0.007500,1.672087
5,2,M9,0.004167,1.672087
5,3,TA,0.211667,1.684149
5,3,card1,0.033750,1.684149
5,3,card2,0.013333,1.684149
5,3,card3,0.041250,1.684149
5,3,card5,0.072083,1.684149
5,3,PCD,0.066250,1.684149
5,3,M1,0.014583,1.684149
5,3,M2,0.013750,1.684149
5,3,M3,0.030833,1.684149
5,3,M4,0.057083,1.684149
5,3,card4,0.019583,1.684149
5,3,card6,0.029583,1.684149
5,3,DT,0.030417,1.684149
5,3,DI,0.023750,1.684149
5,3,M5,0.009167,1.684149
5,3,M6,0.081667,1.684149
5,3,M7,0.002917,1.684149
5,3,M8,0.012500,1.684149
5,3,M9,0.007500,1.684149
5,4,TA,0.024583,1.685977
5,4,card1,0.005417,1.685977
5,4,card2,0.011250,1.685977
5,4,card3,0.235833,1.685977
5,4,card5,0.012500,1.685977
5,4,PCD,0.163750,1.685977
5,4,M1,0.024583,1.685977
5,4,M2,0.010000,1.685977
5,4,M3,0.007917,1.685977
5,4,M4,0.022083,1.685977
5,4,card4,0.146667,1.685977
5,4,card6,0.026667,1.685977
5,4,DT,0.018750,1.685977
5,4,DI,0.001667,1.685977
5,4,M5,0.039583,1.685977
5,4,M6,0.025000,1.685977
5,4,M7,0.005000,1.685977
5,4,M8,0.010000,1.685977
5,4,M9,0.004583,1.685977
5,5,TA,0.185000,1.718886
5,5,card1,0.012500,1.718886
5,5,card2,0.062500,1.718886
5,5,card3,0.065000,1.718886
5,5,card5,0.063333,1.718886
5,5,PCD,0.257917,1.718886
5,5,M1,0.000417,1.718886
5,5,M2,0.010833,1.718886
5,5,M3,0.002500,1.718886
5,5,M4,0.016667,1.718886
5,5,card4,0.031667,1.718886
5,5,card6,0.032083,1.718886
5,5,DT,0.025833,1.718886
5,5,DI,0.012917,1.718886
5,5,M5,0.076667,1.718886
5,5,M6,0.043333,1.718886
5,5,M7,0.024583,1.718886
5,5,M8,0.002500,1.718886
5,5,M9,0.007917,1.718886
