seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
3,1,V1,-0.34 < V1 <= 0.46,0.064243,0.043823
3,1,V5,V5 > 0.39,0.058184,0.043823
3,1,V4,-0.04 < V4 <= 0.84,-0.056571,0.043823
3,1,V17,-6.13 < V17 <= -0.56,0.056532,0.043823
3,1,V3,-2.71 < V3 <= -0.83,0.033050,0.043823
3,1,V27,0.33 < V27 <= 2.78,0.032533,0.043823
3,1,V8,0.26 < V8 <= 1.52,-0.031091,0.043823
3,1,Time,Time > 0.55,-0.030553,0.043823
3,1,V14,-7.26 < V14 <= -1.24,0.025924,0.043823
3,1,V16,-3.52 < V16 <= -0.70,0.023387,0.043823
3,2,V7,V7 <= -2.60,0.203357,0.047755
3,2,V8,V8 > 1.53,-0.122108,0.047755
3,2,V1,V1 <= -1.15,-0.109246,0.047755
3,2,V5,V5 > 0.40,0.071337,0.047755
3,2,V20,V20 > 1.43,-0.056760,0.047755
3,2,V27,V27 > 2.85,-0.049330,0.047755
3,2,V23,V23 <= -0.70,-0.046195,0.047755
3,2,V17,-5.77 < V17 <= -0.50,0.044871,0.047755
3,2,V28,V28 <= -0.49,0.043425,0.047755
3,2,V21,V21 > 1.53,0.041654,0.047755
3,3,V27,V27 > 2.90,-0.065018,0.046188
3,3,V12,-5.45 < V12 <= -0.98,0.056729,0.046188
3,3,V11,V11 > 2.37,0.054377,0.046188
3,3,V3,-2.67 < V3 <= -0.84,0.050744,0.046188
3,3,V5,-0.31 < V5 <= 0.37,0.039103,0.046188
3,3,V28,V28 > 1.67,-0.038429,0.046188
3,3,V17,-6.28 < V17 <= -0.55,0.033708,0.046188
3,3,V24,-0.54 < V24 <= -0.06,0.033536,0.046188
3,3,V6,V6 <= -1.03,-0.033387,0.046188
3,3,V1,V1 > 0.44,0.033013,0.046188
3,4,V14,-1.17 < V14 <= 0.06,-0.118043,0.044208
3,4,V12,V12 > 0.07,-0.106393,0.044208
3,4,V10,V10 > 0.09,-0.088368,0.044208
3,4,V7,V7 > 0.21,-0.057935,0.044208
3,4,V17,-6.05 < V17 <= -0.49,0.047477,0.044208
3,4,V1,-0.32 < V1 <= 0.46,0.047029,0.044208
3,4,V5,V5 > 0.41,0.043834,0.044208
3,4,V16,V16 > 0.25,-0.040181,0.044208
3,4,V18,-0.35 < V18 <= 0.37,0.035848,0.044208
3,4,V11,-0.09 < V11 <= 0.77,-0.035473,0.044208
3,5,V7,V7 <= -2.62,0.191162,0.047124
3,5,V8,V8 > 1.55,-0.120873,0.047124
3,5,V1,V1 <= -1.19,-0.105216,0.047124
3,5,V12,-5.29 < V12 <= -0.91,0.068160,0.047124
3,5,V27,V27 > 2.74,-0.048406,0.047124
3,5,V18,V18 > 0.37,0.047957,0.047124
3,5,V5,V5 > 0.41,0.047809,0.047124
3,5,V17,-5.79 < V17 <= -0.50,0.044785,0.047124
3,5,V28,V28 <= -0.48,0.040563,0.047124
3,5,Amount,-0.03 < Amount <= 1.09,-0.039834,0.047124
