seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
1,1,0.691135,0.622943,0.759327,0.085786,0.150804,0.066631
1,2,0.697029,0.649322,0.744736,0.084432,0.149433,0.067092
1,3,0.690191,0.628357,0.752025,0.084154,0.148430,0.065884
1,4,0.689274,0.611178,0.767370,0.086983,0.152293,0.066769
1,5,0.693075,0.634406,0.751744,0.084808,0.149615,0.066596
