seed,fold,feature,shap_importance,time_to_generate
2,1,Time,0.003125,0.892882
2,1,V1,0.001250,0.892882
2,1,V2,0.003125,0.892882
2,1,V3,0.081250,0.892882
2,1,V4,0.071875,0.892882
2,1,V5,0.006875,0.892882
2,1,V6,0.004375,0.892882
2,1,V7,0.005625,0.892882
2,1,V8,0.012500,0.892882
2,1,V9,0.009375,0.892882
2,1,V10,0.041875,0.892882
2,1,V11,0.139375,0.892882
2,1,V12,0.120000,0.892882
2,1,V13,0.000625,0.892882
2,1,V14,0.033125,0.892882
2,1,V15,0.003750,0.892882
2,1,V16,0.017500,0.892882
2,1,V17,0.003125,0.892882
2,1,V18,0.005000,0.892882
2,1,V19,0.007500,0.892882
2,1,V20,0.000000,0.892882
2,1,V21,0.003750,0.892882
2,1,V22,0.006875,0.892882
2,1,V23,0.005000,0.892882
2,1,V24,0.001875,0.892882
2,1,V25,0.001250,0.892882
2,1,V26,0.001250,0.892882
2,1,V27,0.014375,0.892882
2,1,V28,0.003125,0.892882
2,1,Amount,0.006250,0.892882
2,2,Time,0.000625,0.437209
2,2,V1,0.012500,0.437209
2,2,V2,0.000625,0.437209
2,2,V3,0.080000,0.437209
2,2,V4,0.084375,0.437209
2,2,V5,0.005000,0.437209
2,2,V6,0.000625,0.437209
2,2,V7,0.004375,0.437209
2,2,V8,0.001875,0.437209
2,2,V9,0.001875,0.437209
2,2,V10,0.065625,0.437209
2,2,V11,0.023750,0.437209
2,2,V12,0.060000,0.437209
2,2,V13,0.000625,0.437209
2,2,V14,0.096250,0.437209
2,2,V15,0.000000,0.437209
2,2,V16,0.024375,0.437209
2,2,V17,0.020000,0.437209
2,2,V18,0.001875,0.437209
2,2,V19,0.001250,0.437209
2,2,V20,0.001250,0.437209
2,2,V21,0.000625,0.437209
2,2,V22,0.005000,0.437209
2,2,V23,0.002500,0.437209
2,2,V24,0.002500,0.437209
2,2,V25,0.001250,0.437209
2,2,V26,0.001250,0.437209
2,2,V27,0.006250,0.437209
2,2,V28,0.004375,0.437209
2,2,Amount,0.004375,0.437209
2,3,Time,0.000000,0.432506
2,3,V1,0.001875,0.432506
2,3,V2,0.006250,0.432506
2,3,V3,0.074375,0.432506
2,3,V4,0.035000,0.432506
2,3,V5,0.001250,0.432506
2,3,V6,0.000625,0.432506
2,3,V7,0.004375,0.432506
2,3,V8,0.006875,0.432506
2,3,V9,0.001875,0.432506
2,3,V10,0.021250,0.432506
2,3,V11,0.026250,0.432506
2,3,V12,0.110625,0.432506
2,3,V13,0.001250,0.432506
2,3,V14,0.175000,0.432506
2,3,V15,0.002500,0.432506
2,3,V16,0.006875,0.432506
2,3,V17,0.029375,0.432506
2,3,V18,0.005000,0.432506
2,3,V19,0.000625,0.432506
2,3,V20,0.002500,0.432506
2,3,V21,0.000000,0.432506
2,3,V22,0.001875,0.432506
2,3,V23,0.003125,0.432506
2,3,V24,0.001875,0.432506
2,3,V25,0.000625,0.432506
2,3,V26,0.000625,0.432506
2,3,V27,0.001250,0.432506
2,3,V28,0.003750,0.432506
2,3,Amount,0.000625,0.432506
2,4,Time,0.003125,0.224089
2,4,V1,0.028125,0.224089
2,4,V2,0.001875,0.224089
2,4,V3,0.042500,0.224089
2,4,V4,0.034375,0.224089
2,4,V5,0.002500,0.224089
2,4,V6,0.000000,0.224089
2,4,V7,0.008125,0.224089
2,4,V8,0.001250,0.224089
2,4,V9,0.003125,0.224089
2,4,V10,0.019375,0.224089
2,4,V11,0.053750,0.224089
2,4,V12,0.128750,0.224089
2,4,V13,0.003125,0.224089
2,4,V14,0.071250,0.224089
2,4,V15,0.002500,0.224089
2,4,V16,0.020000,0.224089
2,4,V17,0.053125,0.224089
2,4,V18,0.010625,0.224089
2,4,V19,0.001250,0.224089
2,4,V20,0.005000,0.224089
2,4,V21,0.003125,0.224089
2,4,V22,0.003125,0.224089
2,4,V23,0.001250,0.224089
2,4,V24,0.003125,0.224089
2,4,V25,0.001250,0.224089
2,4,V26,0.007500,0.224089
2,4,V27,0.006250,0.224089
2,4,V28,0.001250,0.224089
2,4,Amount,0.000625,0.224089
2,5,Time,0.002500,0.430879
2,5,V1,0.005625,0.430879
2,5,V2,0.021250,0.430879
2,5,V3,0.024375,0.430879
2,5,V4,0.099375,0.430879
2,5,V5,0.002500,0.430879
2,5,V6,0.002500,0.430879
2,5,V7,0.006250,0.430879
2,5,V8,0.002500,0.430879
2,5,V9,0.003125,0.430879
2,5,V10,0.011875,0.430879
2,5,V11,0.021875,0.430879
2,5,V12,0.081875,0.430879
2,5,V13,0.005625,0.430879
2,5,V14,0.121875,0.430879
2,5,V15,0.003750,0.430879
2,5,V16,0.066250,0.430879
2,5,V17,0.028125,0.430879
2,5,V18,0.007500,0.430879
2,5,V19,0.009375,0.430879
2,5,V20,0.001875,0.430879
2,5,V21,0.017500,0.430879
2,5,V22,0.008750,0.430879
2,5,V23,0.000000,0.430879
2,5,V24,0.003750,0.430879
2,5,V25,0.001250,0.430879
2,5,V26,0.000625,0.430879
2,5,V27,0.004375,0.430879
2,5,V28,0.007500,0.430879
2,5,Amount,0.005000,0.430879
