seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
4,1,0.929179,0.858586,0.999771,0.867347,0.862944,0.744938
4,2,0.939324,0.878788,0.999859,0.915789,0.896907,0.804995
4,3,0.923390,0.846939,0.999842,0.902174,0.873684,0.764349
4,4,0.923346,0.846939,0.999754,0.855670,0.851282,0.724964
4,5,0.862157,0.724490,0.999824,0.876543,0.793296,0.635521
