seed,fold,feature,shap_importance,time_to_generate
4,1,Time,0.018750,0.402568
4,1,V1,0.002500,0.402568
4,1,V2,0.020000,0.402568
4,1,V3,0.008750,0.402568
4,1,V4,0.003125,0.402568
4,1,V5,0.030000,0.402568
4,1,V6,0.066875,0.402568
4,1,V7,0.002500,0.402568
4,1,V8,0.025000,0.402568
4,1,V9,0.023750,0.402568
4,1,V10,0.033125,0.402568
4,1,V11,0.049375,0.402568
4,1,V12,0.228750,0.402568
4,1,V13,0.017500,0.402568
4,1,V14,0.087500,0.402568
4,1,V15,0.040000,0.402568
4,1,V16,0.028125,0.402568
4,1,V17,0.032500,0.402568
4,1,V18,0.030000,0.402568
4,1,V19,0.000625,0.402568
4,1,V20,0.013750,0.402568
4,1,V21,0.000000,0.402568
4,1,V22,0.042500,0.402568
4,1,V23,0.025000,0.402568
4,1,V24,0.006875,0.402568
4,1,V25,0.021875,0.402568
4,1,V26,0.001875,0.402568
4,1,V27,0.054375,0.402568
4,1,V28,0.120625,0.402568
4,1,Amount,0.019375,0.402568
4,2,Time,0.001250,0.185459
4,2,V1,0.019375,0.185459
4,2,V2,0.012500,0.185459
4,2,V3,0.075625,0.185459
4,2,V4,0.040000,0.185459
4,2,V5,0.000625,0.185459
4,2,V6,0.003125,0.185459
4,2,V7,0.020000,0.185459
4,2,V8,0.007500,0.185459
4,2,V9,0.003125,0.185459
4,2,V10,0.029375,0.185459
4,2,V11,0.090625,0.185459
4,2,V12,0.067500,0.185459
4,2,V13,0.001250,0.185459
4,2,V14,0.127500,0.185459
4,2,V15,0.000000,0.185459
4,2,V16,0.007500,0.185459
4,2,V17,0.025000,0.185459
4,2,V18,0.015000,0.185459
4,2,V19,0.000625,0.185459
4,2,V20,0.001250,0.185459
4,2,V21,0.005000,0.185459
4,2,V22,0.001250,0.185459
4,2,V23,0.001250,0.185459
4,2,V24,0.000625,0.185459
4,2,V25,0.001875,0.185459
4,2,V26,0.000625,0.185459
4,2,V27,0.000000,0.185459
4,2,V28,0.001875,0.185459
4,2,Amount,0.008750,0.185459
4,3,Time,0.012500,0.761643
4,3,V1,0.019375,0.761643
4,3,V2,0.025000,0.761643
4,3,V3,0.067500,0.761643
4,3,V4,0.003125,0.761643
4,3,V5,0.066250,0.761643
4,3,V6,0.016875,0.761643
4,3,V7,0.007500,0.761643
4,3,V8,0.081875,0.761643
4,3,V9,0.009375,0.761643
4,3,V10,0.025625,0.761643
4,3,V11,0.033750,0.761643
4,3,V12,0.046875,0.761643
4,3,V13,0.047500,0.761643
4,3,V14,0.097500,0.761643
4,3,V15,0.025000,0.761643
4,3,V16,0.001875,0.761643
4,3,V17,0.089375,0.761643
4,3,V18,0.013125,0.761643
4,3,V19,0.013750,0.761643
4,3,V20,0.025000,0.761643
4,3,V21,0.003750,0.761643
4,3,V22,0.002500,0.761643
4,3,V23,0.012500,0.761643
4,3,V24,0.011875,0.761643
4,3,V25,0.016875,0.761643
4,3,V26,0.050000,0.761643
4,3,V27,0.058750,0.761643
4,3,V28,0.013750,0.761643
4,3,Amount,0.011250,0.761643
4,4,Time,0.000625,0.660024
4,4,V1,0.007500,0.660024
4,4,V2,0.003125,0.660024
4,4,V3,0.046875,0.660024
4,4,V4,0.006250,0.660024
4,4,V5,0.000625,0.660024
4,4,V6,0.005000,0.660024
4,4,V7,0.016875,0.660024
4,4,V8,0.001250,0.660024
4,4,V9,0.003125,0.660024
4,4,V10,0.036875,0.660024
4,4,V11,0.116250,0.660024
4,4,V12,0.104375,0.660024
4,4,V13,0.001875,0.660024
4,4,V14,0.123750,0.660024
4,4,V15,0.006875,0.660024
4,4,V16,0.006875,0.660024
4,4,V17,0.058125,0.660024
4,4,V18,0.003125,0.660024
4,4,V19,0.000625,0.660024
4,4,V20,0.001875,0.660024
4,4,V21,0.013125,0.660024
4,4,V22,0.001250,0.660024
4,4,V23,0.005625,0.660024
4,4,V24,0.000000,0.660024
4,4,V25,0.001250,0.660024
4,4,V26,0.007500,0.660024
4,4,V27,0.013750,0.660024
4,4,V28,0.007500,0.660024
4,4,Amount,0.004375,0.660024
4,5,Time,0.000000,0.631968
4,5,V1,0.011875,0.631968
4,5,V2,0.001250,0.631968
4,5,V3,0.109375,0.631968
4,5,V4,0.017500,0.631968
4,5,V5,0.001875,0.631968
4,5,V6,0.001250,0.631968
4,5,V7,0.005000,0.631968
4,5,V8,0.012500,0.631968
4,5,V9,0.005000,0.631968
4,5,V10,0.031875,0.631968
4,5,V11,0.083750,0.631968
4,5,V12,0.102500,0.631968
4,5,V13,0.003750,0.631968
4,5,V14,0.085625,0.631968
4,5,V15,0.000000,0.631968
4,5,V16,0.013750,0.631968
4,5,V17,0.036875,0.631968
4,5,V18,0.003750,0.631968
4,5,V19,0.001875,0.631968
4,5,V20,0.003750,0.631968
4,5,V21,0.000000,0.631968
4,5,V22,0.004375,0.631968
4,5,V23,0.001875,0.631968
4,5,V24,0.001250,0.631968
4,5,V25,0.001875,0.631968
4,5,V26,0.003125,0.631968
4,5,V27,0.000000,0.631968
4,5,V28,0.000000,0.631968
4,5,Amount,0.003125,0.631968
