seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
4,1,V12,V12 > 0.08,-0.075589,0.044481
4,1,V1,V1 > 0.45,0.074782,0.044481
4,1,V17,V17 > 0.37,-0.058881,0.044481
4,1,V10,-0.79 < V10 <= 0.10,-0.058549,0.044481
4,1,V4,-0.04 < V4 <= 0.84,-0.043229,0.044481
4,1,V5,-0.29 < V5 <= 0.41,0.040976,0.044481
4,1,V16,V16 > 0.23,-0.037023,0.044481
4,1,V14,-7.44 < V14 <= -1.18,0.027780,0.044481
4,1,V7,-0.60 < V7 <= 0.20,-0.026465,0.044481
4,1,V28,-0.46 < V28 <= 0.19,0.026371,0.044481
4,2,V6,V6 <= -1.05,-0.059337,0.045655
4,2,V18,V18 <= -1.66,-0.054397,0.045655
4,2,V28,V28 > 1.56,-0.041348,0.045655
4,2,V12,-5.15 < V12 <= -0.87,0.036116,0.045655
4,2,V23,-0.11 < V23 <= 0.59,0.034301,0.045655
4,2,V17,-5.81 < V17 <= -0.49,0.029623,0.045655
4,2,V10,-4.34 < V10 <= -0.76,0.028254,0.045655
4,2,V7,-2.44 < V7 <= -0.56,-0.025987,0.045655
4,2,V11,0.75 < V11 <= 2.39,0.024443,0.045655
4,2,V9,-1.75 < V9 <= -0.52,0.022050,0.045655
4,3,V14,-1.20 < V14 <= 0.07,-0.128513,0.044176
4,3,V7,V7 > 0.20,-0.097014,0.044176
4,3,V5,V5 > 0.37,0.060777,0.044176
4,3,V12,-0.91 < V12 <= 0.07,-0.052196,0.044176
4,3,V13,V13 <= -0.56,0.035436,0.044176
4,3,V10,-0.78 < V10 <= 0.10,-0.032892,0.044176
4,3,V21,-0.32 < V21 <= 0.44,0.032852,0.044176
4,3,V6,-0.34 < V6 <= 0.27,0.032296,0.044176
4,3,V4,-0.03 < V4 <= 0.86,-0.026093,0.044176
4,3,V11,0.78 < V11 <= 2.32,0.021260,0.044176
4,4,V14,V14 <= -7.25,0.306290,0.047301
4,4,V10,V10 <= -4.42,0.224833,0.047301
4,4,V8,V8 <= -0.39,0.114139,0.047301
4,4,V12,V12 <= -5.47,0.100552,0.047301
4,4,V1,V1 <= -1.27,-0.099921,0.047301
4,4,V16,V16 <= -3.64,0.086790,0.047301
4,4,V5,V5 <= -1.28,-0.083186,0.047301
4,4,V21,V21 > 1.67,0.077994,0.047301
4,4,V4,-0.04 < V4 <= 0.84,-0.050302,0.047301
4,4,V17,V17 <= -6.03,-0.039969,0.047301
4,5,V5,V5 <= -1.41,-0.069060,0.045130
4,5,Amount,Amount > 1.09,0.047012,0.045130
4,5,V19,V19 > 1.09,-0.043381,0.045130
4,5,V12,-5.56 < V12 <= -1.02,0.043072,0.045130
4,5,V1,-1.29 < V1 <= -0.32,0.039811,0.045130
4,5,V4,-0.04 < V4 <= 0.88,-0.033934,0.045130
4,5,V18,-1.99 < V18 <= -0.40,0.029267,0.045130
4,5,V6,-0.37 < V6 <= 0.22,0.026402,0.045130
4,5,V21,0.48 < V21 <= 1.69,0.023796,0.045130
4,5,V16,-3.74 < V16 <= -0.73,0.020665,0.045130
