seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
4,1,0.918998,0.838384,0.999613,0.790476,0.813725,0.663003
4,2,0.933983,0.868687,0.999279,0.677165,0.761062,0.588473
4,3,0.918042,0.836735,0.999349,0.689076,0.755760,0.576854
4,4,0.907987,0.816327,0.999648,0.800000,0.808081,0.653377
4,5,0.841696,0.683673,0.999719,0.807229,0.740331,0.552425
