seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
3,1,0.872542,0.747475,0.997608,0.352381,0.478964,0.263835
3,2,0.907974,0.818182,0.997767,0.389423,0.527687,0.318935
3,3,0.866239,0.734694,0.997784,0.363636,0.486486,0.267618
3,4,0.871341,0.744898,0.997784,0.366834,0.491582,0.273693
3,5,0.861119,0.724490,0.997749,0.356784,0.478114,0.258960
