seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
3,1,card6,card6 > 2.38,0.086713,0.031997
3,1,M5,M5 > 0.19,0.077015,0.031997
3,1,card3,card3 <= 0.00,-0.075411,0.031997
3,1,M6,M6 <= -0.26,-0.053658,0.031997
3,1,PCD,-0.35 < PCD <= 0.11,-0.042950,0.031997
3,1,DI,-0.68 < DI <= 0.05,-0.028407,0.031997
3,1,card5,-0.03 < card5 <= 0.00,0.014370,0.031997
3,1,TA,0.02 < TA <= 0.98,-0.012652,0.031997
3,1,DT,-0.58 < DT <= 0.03,-0.008478,0.031997
3,1,M3,-0.60 < M3 <= 0.07,0.007218,0.031997
3,2,PCD,PCD > 34.22,0.104786,0.027957
3,2,DI,DI > 0.24,0.084651,0.027957
3,2,card6,card6 > 2.32,0.084071,0.027957
3,2,card3,card3 <= 0.00,-0.076074,0.027957
3,2,DT,DT > 0.29,0.027161,0.027957
3,2,M4,M4 > 0.22,-0.021804,0.027957
3,2,M6,0.11 < M6 <= 0.36,0.020929,0.027957
3,2,TA,TA <= -0.35,-0.015595,0.027957
3,2,M5,-0.68 < M5 <= 0.01,-0.010648,0.027957
3,2,card1,card1 > 0.47,-0.010315,0.027957
3,3,PCD,PCD > 25.62,0.103591,0.028109
3,3,card6,card6 > 2.44,0.083293,0.028109
3,3,card3,card3 > 0.00,0.078326,0.028109
3,3,DI,-0.65 < DI <= 0.04,-0.028626,0.028109
3,3,M6,0.15 < M6 <= 0.41,0.023734,0.028109
3,3,M4,M4 > 0.14,-0.021226,0.028109
3,3,TA,-0.37 < TA <= 0.01,-0.020769,0.028109
3,3,card5,card5 <= -1.00,-0.020573,0.028109
3,3,M5,-0.63 < M5 <= 0.01,-0.008206,0.028109
3,3,DT,-0.60 < DT <= 0.04,-0.007512,0.028109
3,4,card3,card3 <= 0.00,-0.074942,0.028144
3,4,card6,card6 <= -0.11,-0.051656,0.028144
3,4,PCD,-0.39 < PCD <= 0.12,-0.044644,0.028144
3,4,M2,M2 > 0.18,0.029255,0.028144
3,4,M9,M9 <= -0.72,0.025169,0.028144
3,4,DI,-0.68 < DI <= 0.05,-0.025081,0.028144
3,4,M6,0.15 < M6 <= 0.40,0.021926,0.028144
3,4,TA,TA <= -0.36,-0.018597,0.028144
3,4,M4,-0.65 < M4 <= 0.02,0.016874,0.028144
3,4,M5,-0.64 < M5 <= 0.01,-0.009497,0.028144
3,5,PCD,PCD > 24.75,0.103545,0.028274
3,5,DI,DI > 0.24,0.085559,0.028274
3,5,card6,card6 > 2.39,0.084767,0.028274
3,5,card3,card3 <= 0.00,-0.079360,0.028274
3,5,DT,DT > 0.23,0.025116,0.028274
3,5,M4,M4 > 0.15,-0.023697,0.028274
3,5,M6,0.14 < M6 <= 0.39,0.021096,0.028274
3,5,TA,TA <= -0.36,-0.016381,0.028274
3,5,card5,-0.03 < card5 <= 0.00,0.010918,0.028274
3,5,card1,card1 > 0.48,-0.009510,0.028274
