seed,fold,feature,shap_importance,time_to_generate
4,1,TA,0.024167,2.246270
4,1,card1,0.062500,2.246270
4,1,card2,0.005000,2.246270
4,1,card3,0.245000,2.246270
4,1,card5,0.070417,2.246270
4,1,PCD,0.208750,2.246270
4,1,M1,0.006250,2.246270
4,1,M2,0.015417,2.246270
4,1,M3,0.003333,2.246270
4,1,M4,0.000417,2.246270
4,1,card4,0.000417,2.246270
4,1,card6,0.034583,2.246270
4,1,DT,0.029583,2.246270
4,1,DI,0.030417,2.246270
4,1,M5,0.003750,2.246270
4,1,M6,0.018750,2.246270
4,1,M7,0.006250,2.246270
4,1,M8,0.010000,2.246270
4,1,M9,0.013333,2.246270
4,2,TA,0.144167,1.813001
4,2,card1,0.032083,1.813001
4,2,card2,0.117083,1.813001
4,2,card3,0.036250,1.813001
4,2,card5,0.005000,1.813001
4,2,PCD,0.020000,1.813001
4,2,M1,0.002500,1.813001
4,2,M2,0.004167,1.813001
4,2,M3,0.011667,1.813001
4,2,M4,0.021250,1.813001
4,2,card4,0.015833,1.813001
4,2,card6,0.144167,1.813001
4,2,DT,0.023333,1.813001
4,2,DI,0.018750,1.813001
4,2,M5,0.020000,1.813001
4,2,M6,0.054167,1.813001
4,2,M7,0.007500,1.813001
4,2,M8,0.014583,1.813001
4,2,M9,0.002500,1.813001
4,3,TA,0.235833,1.795261
4,3,card1,0.010417,1.795261
4,3,card2,0.136250,1.795261
4,3,card3,0.054167,1.795261
4,3,card5,0.086667,1.795261
4,3,PCD,0.040000,1.795261
4,3,M1,0.000417,1.795261
4,3,M2,0.009583,1.795261
4,3,M3,0.003750,1.795261
4,3,M4,0.038750,1.795261
4,3,card4,0.023750,1.795261
4,3,card6,0.017500,1.795261
4,3,DT,0.018750,1.795261
4,3,DI,0.027917,1.795261
4,3,M5,0.002917,1.795261
4,3,M6,0.025833,1.795261
4,3,M7,0.002917,1.795261
4,3,M8,0.030417,1.795261
4,3,M9,0.012500,1.795261
4,4,TA,0.107917,1.761209
4,4,card1,0.103333,1.761209
4,4,card2,0.016250,1.761209
4,4,card3,0.005000,1.761209
4,4,card5,0.045833,1.761209
4,4,PCD,0.020833,1.761209
4,4,M1,0.006250,1.761209
4,4,M2,0.009583,1.761209
4,4,M3,0.030417,1.761209
4,4,M4,0.035000,1.761209
4,4,card4,0.027083,1.761209
4,4,card6,0.082917,1.761209
4,4,DT,0.008333,1.761209
4,4,DI,0.032917,1.761209
4,4,M5,0.013333,1.761209
4,4,M6,0.040000,1.761209
4,4,M7,0.002500,1.761209
4,4,M8,0.055417,1.761209
4,4,M9,0.002083,1.761209
4,5,TA,0.030833,1.740047
4,5,card1,0.106667,1.740047
4,5,card2,0.041667,1.740047
4,5,card3,0.046667,1.740047
4,5,card5,0.010000,1.740047
4,5,PCD,0.009167,1.740047
4,5,M1,0.009167,1.740047
4,5,M2,0.010000,1.740047
4,5,M3,0.051667,1.740047
4,5,M4,0.023333,1.740047
4,5,card4,0.002500,1.740047
4,5,card6,0.017500,1.740047
4,5,DT,0.018333,1.740047
4,5,DI,0.030000,1.740047
4,5,M5,0.001667,1.740047
4,5,M6,0.060833,1.740047
4,5,M7,0.067500,1.740047
4,5,M8,0.072083,1.740047
4,5,M9,0.037083,1.740047
