seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
3,1,card6,card6 > 2.38,0.164731,0.028545
3,1,card3,card3 <= 0.00,-0.148136,0.028545
3,1,M5,M5 > 0.19,0.137855,0.028545
3,1,M6,M6 <= -0.26,-0.103353,0.028545
3,1,DI,-0.68 < DI <= 0.05,-0.079758,0.028545
3,1,PCD,-0.35 < PCD <= 0.11,-0.078157,0.028545
3,1,card5,-0.03 < card5 <= 0.00,0.029723,0.028545
3,1,TA,0.02 < TA <= 0.98,-0.023288,0.028545
3,1,DT,-0.58 < DT <= 0.03,-0.017628,0.028545
3,1,M3,-0.60 < M3 <= 0.07,0.016671,0.028545
3,2,DI,DI > 0.24,0.243937,0.028002
3,2,PCD,PCD > 34.22,0.184638,0.028002
3,2,card6,card6 > 2.32,0.160721,0.028002
3,2,card3,card3 <= 0.00,-0.150296,0.028002
3,2,DT,DT > 0.29,0.050030,0.028002
3,2,M4,M4 > 0.22,-0.038931,0.028002
3,2,M6,0.11 < M6 <= 0.36,0.038110,0.028002
3,2,TA,TA <= -0.35,-0.029291,0.028002
3,2,card5,-0.03 < card5 <= 0.00,0.021343,0.028002
3,2,card1,card1 > 0.47,-0.021149,0.028002
3,3,PCD,PCD > 25.62,0.183441,0.027762
3,3,card6,card6 > 2.44,0.157950,0.027762
3,3,card3,card3 > 0.00,0.154155,0.027762
3,3,DI,-0.65 < DI <= 0.04,-0.078638,0.027762
3,3,card5,card5 <= -1.00,-0.045662,0.027762
3,3,M6,0.15 < M6 <= 0.41,0.044535,0.027762
3,3,TA,-0.37 < TA <= 0.01,-0.042881,0.027762
3,3,M4,M4 > 0.14,-0.037618,0.027762
3,3,DT,-0.60 < DT <= 0.04,-0.015912,0.027762
3,3,M5,-0.63 < M5 <= 0.01,-0.015163,0.027762
3,4,card3,card3 <= 0.00,-0.148074,0.027921
3,4,card6,card6 <= -0.11,-0.100559,0.027921
3,4,PCD,-0.39 < PCD <= 0.12,-0.081429,0.027921
3,4,DI,-0.68 < DI <= 0.05,-0.073673,0.027921
3,4,M2,M2 > 0.18,0.055905,0.027921
3,4,M9,M9 <= -0.72,0.050097,0.027921
3,4,M6,0.15 < M6 <= 0.40,0.041061,0.027921
3,4,TA,TA <= -0.36,-0.034874,0.027921
3,4,M4,-0.65 < M4 <= 0.02,0.028967,0.027921
3,4,M3,-0.62 < M3 <= 0.05,0.019508,0.027921
3,5,DI,DI > 0.24,0.240459,0.028227
3,5,PCD,PCD > 24.75,0.181751,0.028227
3,5,card6,card6 > 2.39,0.161523,0.028227
3,5,card3,card3 <= 0.00,-0.156695,0.028227
3,5,DT,DT > 0.23,0.046322,0.028227
3,5,M4,M4 > 0.15,-0.043284,0.028227
3,5,M6,0.14 < M6 <= 0.39,0.038064,0.028227
3,5,TA,TA <= -0.36,-0.029631,0.028227
3,5,card5,-0.03 < card5 <= 0.00,0.022399,0.028227
3,5,card1,card1 > 0.48,-0.019594,0.028227
