seed,fold,feature,shap_importance,time_to_generate
3,1,TA,0.003750,0.016464
3,1,card1,0.012083,0.016464
3,1,card2,0.000833,0.016464
3,1,card3,0.044583,0.016464
3,1,card5,0.030417,0.016464
3,1,PCD,0.076250,0.016464
3,1,M1,0.017500,0.016464
3,1,M2,0.015833,0.016464
3,1,M3,0.014583,0.016464
3,1,M4,0.017917,0.016464
3,1,card4,0.009583,0.016464
3,1,card6,0.309583,0.016464
3,1,DT,0.014167,0.016464
3,1,DI,0.009583,0.016464
3,1,M5,0.388750,0.016464
3,1,M6,0.100417,0.016464
3,1,M7,0.010833,0.016464
3,1,M8,0.017917,0.016464
3,1,M9,0.015417,0.016464
3,2,TA,0.020000,0.016608
3,2,card1,0.016250,0.016608
3,2,card2,0.000417,0.016608
3,2,card3,0.007917,0.016608
3,2,card5,0.012917,0.016608
3,2,PCD,0.217083,0.016608
3,2,M1,0.010833,0.016608
3,2,M2,0.007500,0.016608
3,2,M3,0.008750,0.016608
3,2,M4,0.050833,0.016608
3,2,card4,0.005417,0.016608
3,2,card6,0.105833,0.016608
3,2,DT,0.041250,0.016608
3,2,DI,0.289583,0.016608
3,2,M5,0.023750,0.016608
3,2,M6,0.025000,0.016608
3,2,M7,0.010000,0.016608
3,2,M8,0.014167,0.016608
3,2,M9,0.000833,0.016608
3,3,TA,0.022500,0.015982
3,3,card1,0.017500,0.015982
3,3,card2,0.000000,0.015982
3,3,card3,0.187083,0.015982
3,3,card5,0.056250,0.015982
3,3,PCD,0.375833,0.015982
3,3,M1,0.007500,0.015982
3,3,M2,0.007500,0.015982
3,3,M3,0.009583,0.015982
3,3,M4,0.050833,0.015982
3,3,card4,0.004167,0.015982
3,3,card6,0.147917,0.015982
3,3,DT,0.005000,0.015982
3,3,DI,0.004167,0.015982
3,3,M5,0.035000,0.015982
3,3,M6,0.047917,0.015982
3,3,M7,0.003333,0.015982
3,3,M8,0.010417,0.015982
3,3,M9,0.005833,0.015982
3,4,TA,0.066667,0.016197
3,4,card1,0.012500,0.016197
3,4,card2,0.001667,0.016197
3,4,card3,0.053750,0.016197
3,4,card5,0.015000,0.016197
3,4,PCD,0.128333,0.016197
3,4,M1,0.031250,0.016197
3,4,M2,0.115833,0.016197
3,4,M3,0.077083,0.016197
3,4,M4,0.008750,0.016197
3,4,card4,0.003750,0.016197
3,4,card6,0.170417,0.016197
3,4,DT,0.018333,0.016197
3,4,DI,0.022917,0.016197
3,4,M5,0.120833,0.016197
3,4,M6,0.035833,0.016197
3,4,M7,0.017083,0.016197
3,4,M8,0.009167,0.016197
3,4,M9,0.065000,0.016197
3,5,TA,0.035417,0.015938
3,5,card1,0.008750,0.015938
3,5,card2,0.000000,0.015938
3,5,card3,0.002917,0.015938
3,5,card5,0.007917,0.015938
3,5,PCD,0.189583,0.015938
3,5,M1,0.009167,0.015938
3,5,M2,0.006250,0.015938
3,5,M3,0.013333,0.015938
3,5,M4,0.039583,0.015938
3,5,card4,0.003750,0.015938
3,5,card6,0.101667,0.015938
3,5,DT,0.050417,0.015938
3,5,DI,0.317083,0.015938
3,5,M5,0.016667,0.015938
3,5,M6,0.022917,0.015938
3,5,M7,0.002917,0.015938
3,5,M8,0.009167,0.015938
3,5,M9,0.000000,0.015938
