seed,fold,feature,shap_importance,time_to_generate
4,1,TA,0.070833,0.021772
4,1,card1,0.004167,0.021772
4,1,card2,0.007083,0.021772
4,1,card3,0.231250,0.021772
4,1,card5,0.077917,0.021772
4,1,PCD,0.182083,0.021772
4,1,M1,0.025417,0.021772
4,1,M2,0.001667,0.021772
4,1,M3,0.003333,0.021772
4,1,M4,0.084167,0.021772
4,1,card4,0.079583,0.021772
4,1,card6,0.079167,0.021772
4,1,DT,0.012083,0.021772
4,1,DI,0.015417,0.021772
4,1,M5,0.015833,0.021772
4,1,M6,0.009583,0.021772
4,1,M7,0.006667,0.021772
4,1,M8,0.019167,0.021772
4,1,M9,0.001250,0.021772
4,2,TA,0.086667,0.021669
4,2,card1,0.104583,0.021669
4,2,card2,0.104167,0.021669
4,2,card3,0.041667,0.021669
4,2,card5,0.034583,0.021669
4,2,PCD,0.035833,0.021669
4,2,M1,0.001250,0.021669
4,2,M2,0.009583,0.021669
4,2,M3,0.065833,0.021669
4,2,M4,0.038750,0.021669
4,2,card4,0.042500,0.021669
4,2,card6,0.121667,0.021669
4,2,DT,0.026667,0.021669
4,2,DI,0.005833,0.021669
4,2,M5,0.017917,0.021669
4,2,M6,0.009167,0.021669
4,2,M7,0.121250,0.021669
4,2,M8,0.056250,0.021669
4,2,M9,0.010833,0.021669
4,3,TA,0.181667,0.021441
4,3,card1,0.004583,0.021441
4,3,card2,0.061667,0.021441
4,3,card3,0.002917,0.021441
4,3,card5,0.136250,0.021441
4,3,PCD,0.022500,0.021441
4,3,M1,0.005833,0.021441
4,3,M2,0.010417,0.021441
4,3,M3,0.012500,0.021441
4,3,M4,0.064167,0.021441
4,3,card4,0.020833,0.021441
4,3,card6,0.032500,0.021441
4,3,DT,0.032083,0.021441
4,3,DI,0.048750,0.021441
4,3,M5,0.005417,0.021441
4,3,M6,0.052083,0.021441
4,3,M7,0.002500,0.021441
4,3,M8,0.005000,0.021441
4,3,M9,0.055000,0.021441
4,4,TA,0.233750,0.021133
4,4,card1,0.057500,0.021133
4,4,card2,0.129167,0.021133
4,4,card3,0.012083,0.021133
4,4,card5,0.031667,0.021133
4,4,PCD,0.007500,0.021133
4,4,M1,0.003333,0.021133
4,4,M2,0.000417,0.021133
4,4,M3,0.004167,0.021133
4,4,M4,0.125833,0.021133
4,4,card4,0.034167,0.021133
4,4,card6,0.141250,0.021133
4,4,DT,0.045000,0.021133
4,4,DI,0.013750,0.021133
4,4,M5,0.027917,0.021133
4,4,M6,0.084583,0.021133
4,4,M7,0.000000,0.021133
4,4,M8,0.014167,0.021133
4,4,M9,0.007083,0.021133
4,5,TA,0.057500,0.021106
4,5,card1,0.084583,0.021106
4,5,card2,0.151667,0.021106
4,5,card3,0.036667,0.021106
4,5,card5,0.055833,0.021106
4,5,PCD,0.008333,0.021106
4,5,M1,0.000417,0.021106
4,5,M2,0.006250,0.021106
4,5,M3,0.004583,0.021106
4,5,M4,0.057083,0.021106
4,5,card4,0.021250,0.021106
4,5,card6,0.012500,0.021106
4,5,DT,0.007917,0.021106
4,5,DI,0.008750,0.021106
4,5,M5,0.173750,0.021106
4,5,M6,0.016250,0.021106
4,5,M7,0.009167,0.021106
4,5,M8,0.110000,0.021106
4,5,M9,0.014167,0.021106
