seed,fold,feature,shap_importance,time_to_generate
3,1,TA,0.146667,0.026868
3,1,card1,0.045000,0.026868
3,1,card2,0.027917,0.026868
3,1,card3,0.036250,0.026868
3,1,card5,0.040000,0.026868
3,1,PCD,0.028750,0.026868
3,1,M1,0.040417,0.026868
3,1,M2,0.010417,0.026868
3,1,M3,0.041250,0.026868
3,1,M4,0.006250,0.026868
3,1,card4,0.018750,0.026868
3,1,card6,0.080417,0.026868
3,1,DT,0.067917,0.026868
3,1,DI,0.003333,0.026868
3,1,M5,0.063750,0.026868
3,1,M6,0.024167,0.026868
3,1,M7,0.005417,0.026868
3,1,M8,0.025417,0.026868
3,1,M9,0.024583,0.026868
3,2,TA,0.135833,0.035938
3,2,card1,0.008333,0.035938
3,2,card2,0.017083,0.035938
3,2,card3,0.031250,0.035938
3,2,card5,0.014167,0.035938
3,2,PCD,0.158333,0.035938
3,2,M1,0.013750,0.035938
3,2,M2,0.014583,0.035938
3,2,M3,0.004583,0.035938
3,2,M4,0.037917,0.035938
3,2,card4,0.013333,0.035938
3,2,card6,0.066250,0.035938
3,2,DT,0.015833,0.035938
3,2,DI,0.482083,0.035938
3,2,M5,0.022083,0.035938
3,2,M6,0.002083,0.035938
3,2,M7,0.001250,0.035938
3,2,M8,0.018750,0.035938
3,2,M9,0.010833,0.035938
3,3,TA,0.009167,0.037158
3,3,card1,0.041250,0.037158
3,3,card2,0.059583,0.037158
3,3,card3,0.168333,0.037158
3,3,card5,0.149583,0.037158
3,3,PCD,0.262500,0.037158
3,3,M1,0.014583,0.037158
3,3,M2,0.001250,0.037158
3,3,M3,0.016667,0.037158
3,3,M4,0.003333,0.037158
3,3,card4,0.017083,0.037158
3,3,card6,0.183333,0.037158
3,3,DT,0.017917,0.037158
3,3,DI,0.001250,0.037158
3,3,M5,0.007083,0.037158
3,3,M6,0.109167,0.037158
3,3,M7,0.009583,0.037158
3,3,M8,0.019167,0.037158
3,3,M9,0.008333,0.037158
3,4,TA,0.050417,0.029027
3,4,card1,0.053333,0.029027
3,4,card2,0.006250,0.029027
3,4,card3,0.010833,0.029027
3,4,card5,0.000417,0.029027
3,4,PCD,0.092083,0.029027
3,4,M1,0.153333,0.029027
3,4,M2,0.110417,0.029027
3,4,M3,0.049167,0.029027
3,4,M4,0.059583,0.029027
3,4,card4,0.067917,0.029027
3,4,card6,0.012917,0.029027
3,4,DT,0.003333,0.029027
3,4,DI,0.005417,0.029027
3,4,M5,0.003333,0.029027
3,4,M6,0.008333,0.029027
3,4,M7,0.019583,0.029027
3,4,M8,0.019583,0.029027
3,4,M9,0.022917,0.029027
3,5,TA,0.082917,0.029894
3,5,card1,0.034583,0.029894
3,5,card2,0.032083,0.029894
3,5,card3,0.024583,0.029894
3,5,card5,0.005000,0.029894
3,5,PCD,0.307917,0.029894
3,5,M1,0.011250,0.029894
3,5,M2,0.006250,0.029894
3,5,M3,0.010833,0.029894
3,5,M4,0.127917,0.029894
3,5,card4,0.010000,0.029894
3,5,card6,0.028333,0.029894
3,5,DT,0.083333,0.029894
3,5,DI,0.280000,0.029894
3,5,M5,0.006250,0.029894
3,5,M6,0.027500,0.029894
3,5,M7,0.013750,0.029894
3,5,M8,0.003333,0.029894
3,5,M9,0.000833,0.029894
