seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
3,1,0.736432,0.669652,0.803213,0.109819,0.188693,0.085098
3,2,0.709233,0.667957,0.750509,0.088473,0.156250,0.070713
3,3,0.714208,0.605613,0.822803,0.110269,0.186568,0.080581
3,4,0.718247,0.569804,0.866690,0.134196,0.217231,0.091519
3,5,0.723515,0.635132,0.811897,0.109084,0.186190,0.082051
