seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,card3,card3 > 0.00,0.254664,0.030733
5,1,M5,M5 <= -0.67,-0.135031,0.030733
5,1,DI,DI <= -0.69,-0.124990,0.030733
5,1,PCD,PCD > 33.77,0.080655,0.030733
5,1,card6,card6 <= -0.09,-0.071627,0.030733
5,1,TA,-0.36 < TA <= 0.02,-0.061714,0.030733
5,1,M1,M1 <= -0.72,-0.050041,0.030733
5,1,M9,M9 <= -0.65,0.042030,0.030733
5,1,card1,-0.45 < card1 <= -0.01,0.034985,0.030733
5,1,M7,M7 <= -0.68,-0.032441,0.030733
5,2,PCD,PCD > 21.27,0.148460,0.029336
5,2,M5,M5 <= -0.63,-0.137383,0.029336
5,2,DI,DI <= -0.69,-0.116513,0.029336
5,2,card3,card3 > 0.00,0.110095,0.029336
5,2,M1,M1 <= -0.77,0.102370,0.029336
5,2,TA,TA <= -0.36,-0.100974,0.029336
5,2,DT,DT > 0.22,0.066645,0.029336
5,2,card1,card1 > 0.48,-0.059654,0.029336
5,2,card6,0.01 < card6 <= 2.42,0.058703,0.029336
5,2,M3,M3 <= -0.58,-0.029587,0.029336
5,3,card3,card3 <= 0.00,-0.298332,0.029754
5,3,TA,TA > 0.97,0.149812,0.029754
5,3,M5,M5 <= -0.62,-0.137698,0.029754
5,3,DI,DI <= -0.67,-0.119568,0.029754
5,3,M3,M3 <= -0.64,0.085478,0.029754
5,3,M8,M8 <= -0.46,-0.051964,0.029754
5,3,PCD,PCD <= -0.30,-0.049111,0.029754
5,3,card2,card2 > 0.48,-0.047407,0.029754
5,3,M2,M2 <= -0.76,0.033663,0.029754
5,3,M4,M4 <= -0.59,-0.026618,0.029754
5,4,card3,card3 > 0.00,0.194955,0.029100
5,4,DI,DI <= -0.72,-0.132708,0.029100
5,4,TA,TA <= -0.37,-0.091598,0.029100
5,4,M5,M5 <= -0.65,-0.087825,0.029100
5,4,PCD,PCD > 21.67,0.073825,0.029100
5,4,card5,card5 <= -1.00,-0.058432,0.029100
5,4,card1,card1 <= -0.44,0.042275,0.029100
5,4,card2,-0.46 < card2 <= 0.00,0.041719,0.029100
5,4,M4,M4 <= -0.64,-0.039199,0.029100
5,4,card4,card4 <= -0.58,0.035447,0.029100
5,5,TA,TA > 0.96,0.232784,0.029778
5,5,M5,M5 <= -0.66,-0.161765,0.029778
5,5,card3,card3 <= 0.00,-0.107787,0.029778
5,5,PCD,0.13 < PCD <= 31.78,0.084371,0.029778
5,5,M9,M9 <= -0.66,0.072969,0.029778
5,5,card6,0.01 < card6 <= 2.44,0.072320,0.029778
5,5,M1,M1 <= -0.74,0.059939,0.029778
5,5,DT,DT <= -0.58,-0.059027,0.029778
5,5,DI,DI <= -0.70,-0.051820,0.029778
5,5,M2,M2 <= -0.74,-0.031541,0.029778
