seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
4,1,0.730496,0.655857,0.805134,0.108748,0.186562,0.083363
4,2,0.691336,0.649806,0.732865,0.081039,0.144107,0.064911
4,3,0.706915,0.528188,0.885642,0.143458,0.225633,0.092283
4,4,0.735386,0.656182,0.814591,0.113739,0.193874,0.086665
4,5,0.732061,0.613840,0.850283,0.129432,0.213786,0.092964
