seed,fold,feature,shap_importance,time_to_generate
1,1,Time,0.002500,0.341806
1,1,V1,0.018125,0.341806
1,1,V2,0.000625,0.341806
1,1,V3,0.030000,0.341806
1,1,V4,0.076875,0.341806
1,1,V5,0.012500,0.341806
1,1,V6,0.001875,0.341806
1,1,V7,0.008125,0.341806
1,1,V8,0.001875,0.341806
1,1,V9,0.005625,0.341806
1,1,V10,0.023125,0.341806
1,1,V11,0.062500,0.341806
1,1,V12,0.164375,0.341806
1,1,V13,0.000000,0.341806
1,1,V14,0.051250,0.341806
1,1,V15,0.000625,0.341806
1,1,V16,0.038125,0.341806
1,1,V17,0.033125,0.341806
1,1,V18,0.005625,0.341806
1,1,V19,0.000000,0.341806
1,1,V20,0.001250,0.341806
1,1,V21,0.006875,0.341806
1,1,V22,0.008750,0.341806
1,1,V23,0.001875,0.341806
1,1,V24,0.001875,0.341806
1,1,V25,0.001875,0.341806
1,1,V26,0.002500,0.341806
1,1,V27,0.002500,0.341806
1,1,V28,0.007500,0.341806
1,1,Amount,0.003125,0.341806
1,2,Time,0.009375,0.663951
1,2,V1,0.013125,0.663951
1,2,V2,0.001875,0.663951
1,2,V3,0.083125,0.663951
1,2,V4,0.061875,0.663951
1,2,V5,0.008125,0.663951
1,2,V6,0.001875,0.663951
1,2,V7,0.028125,0.663951
1,2,V8,0.002500,0.663951
1,2,V9,0.005625,0.663951
1,2,V10,0.016875,0.663951
1,2,V11,0.098125,0.663951
1,2,V12,0.138750,0.663951
1,2,V13,0.008125,0.663951
1,2,V14,0.064375,0.663951
1,2,V15,0.001875,0.663951
1,2,V16,0.018125,0.663951
1,2,V17,0.041250,0.663951
1,2,V18,0.008125,0.663951
1,2,V19,0.003125,0.663951
1,2,V20,0.000625,0.663951
1,2,V21,0.012500,0.663951
1,2,V22,0.032500,0.663951
1,2,V23,0.002500,0.663951
1,2,V24,0.001250,0.663951
1,2,V25,0.002500,0.663951
1,2,V26,0.000625,0.663951
1,2,V27,0.008125,0.663951
1,2,V28,0.004375,0.663951
1,2,Amount,0.004375,0.663951
1,3,Time,0.007500,0.675240
1,3,V1,0.001250,0.675240
1,3,V2,0.022500,0.675240
1,3,V3,0.171250,0.675240
1,3,V4,0.070625,0.675240
1,3,V5,0.006875,0.675240
1,3,V6,0.000000,0.675240
1,3,V7,0.013125,0.675240
1,3,V8,0.023750,0.675240
1,3,V9,0.026250,0.675240
1,3,V10,0.025000,0.675240
1,3,V11,0.027500,0.675240
1,3,V12,0.019375,0.675240
1,3,V13,0.030000,0.675240
1,3,V14,0.164375,0.675240
1,3,V15,0.006875,0.675240
1,3,V16,0.046250,0.675240
1,3,V17,0.035000,0.675240
1,3,V18,0.011250,0.675240
1,3,V19,0.172500,0.675240
1,3,V20,0.067500,0.675240
1,3,V21,0.020000,0.675240
1,3,V22,0.020625,0.675240
1,3,V23,0.022500,0.675240
1,3,V24,0.026875,0.675240
1,3,V25,0.016875,0.675240
1,3,V26,0.031250,0.675240
1,3,V27,0.044375,0.675240
1,3,V28,0.030000,0.675240
1,3,Amount,0.020000,0.675240
1,4,Time,0.008125,0.181243
1,4,V1,0.010000,0.181243
1,4,V2,0.018750,0.181243
1,4,V3,0.086250,0.181243
1,4,V4,0.086875,0.181243
1,4,V5,0.008750,0.181243
1,4,V6,0.005000,0.181243
1,4,V7,0.008125,0.181243
1,4,V8,0.001250,0.181243
1,4,V9,0.007500,0.181243
1,4,V10,0.036875,0.181243
1,4,V11,0.051250,0.181243
1,4,V12,0.166875,0.181243
1,4,V13,0.001250,0.181243
1,4,V14,0.047500,0.181243
1,4,V15,0.001875,0.181243
1,4,V16,0.015625,0.181243
1,4,V17,0.029375,0.181243
1,4,V18,0.011875,0.181243
1,4,V19,0.000000,0.181243
1,4,V20,0.002500,0.181243
1,4,V21,0.006250,0.181243
1,4,V22,0.000000,0.181243
1,4,V23,0.004375,0.181243
1,4,V24,0.000000,0.181243
1,4,V25,0.002500,0.181243
1,4,V26,0.005000,0.181243
1,4,V27,0.008125,0.181243
1,4,V28,0.013125,0.181243
1,4,Amount,0.002500,0.181243
1,5,Time,0.008750,0.651093
1,5,V1,0.010625,0.651093
1,5,V2,0.008125,0.651093
1,5,V3,0.039375,0.651093
1,5,V4,0.050000,0.651093
1,5,V5,0.004375,0.651093
1,5,V6,0.000625,0.651093
1,5,V7,0.010625,0.651093
1,5,V8,0.000625,0.651093
1,5,V9,0.001250,0.651093
1,5,V10,0.073125,0.651093
1,5,V11,0.058125,0.651093
1,5,V12,0.101875,0.651093
1,5,V13,0.006875,0.651093
1,5,V14,0.118750,0.651093
1,5,V15,0.000625,0.651093
1,5,V16,0.034375,0.651093
1,5,V17,0.017500,0.651093
1,5,V18,0.004375,0.651093
1,5,V19,0.001875,0.651093
1,5,V20,0.001250,0.651093
1,5,V21,0.006250,0.651093
1,5,V22,0.004375,0.651093
1,5,V23,0.003125,0.651093
1,5,V24,0.002500,0.651093
1,5,V25,0.001875,0.651093
1,5,V26,0.006875,0.651093
1,5,V27,0.008750,0.651093
1,5,V28,0.008125,0.651093
1,5,Amount,0.001250,0.651093
