seed,fold,feature,shap_importance,time_to_generate
4,1,Time,0.026250,0.015272
4,1,V1,0.075000,0.015272
4,1,V2,0.035625,0.015272
4,1,V3,0.009375,0.015272
4,1,V4,0.008125,0.015272
4,1,V5,0.036875,0.015272
4,1,V6,0.026250,0.015272
4,1,V7,0.143750,0.015272
4,1,V8,0.002500,0.015272
4,1,V9,0.005000,0.015272
4,1,V10,0.018750,0.015272
4,1,V11,0.068125,0.015272
4,1,V12,0.129375,0.015272
4,1,V13,0.009375,0.015272
4,1,V14,0.001875,0.015272
4,1,V15,0.001875,0.015272
4,1,V16,0.078750,0.015272
4,1,V17,0.138125,0.015272
4,1,V18,0.025625,0.015272
4,1,V19,0.043750,0.015272
4,1,V20,0.020000,0.015272
4,1,V21,0.002500,0.015272
4,1,V22,0.033750,0.015272
4,1,V23,0.007500,0.015272
4,1,V24,0.000625,0.015272
4,1,V25,0.005625,0.015272
4,1,V26,0.011250,0.015272
4,1,V27,0.000625,0.015272
4,1,V28,0.008750,0.015272
4,1,Amount,0.083750,0.015272
4,2,Time,0.002500,0.013856
4,2,V1,0.008750,0.013856
4,2,V2,0.005000,0.013856
4,2,V3,0.010625,0.013856
4,2,V4,0.036250,0.013856
4,2,V5,0.010625,0.013856
4,2,V6,0.008750,0.013856
4,2,V7,0.014375,0.013856
4,2,V8,0.003750,0.013856
4,2,V9,0.008750,0.013856
4,2,V10,0.065625,0.013856
4,2,V11,0.031250,0.013856
4,2,V12,0.062500,0.013856
4,2,V13,0.002500,0.013856
4,2,V14,0.145000,0.013856
4,2,V15,0.000625,0.013856
4,2,V16,0.102500,0.013856
4,2,V17,0.019375,0.013856
4,2,V18,0.002500,0.013856
4,2,V19,0.002500,0.013856
4,2,V20,0.002500,0.013856
4,2,V21,0.001250,0.013856
4,2,V22,0.003125,0.013856
4,2,V23,0.000000,0.013856
4,2,V24,0.000000,0.013856
4,2,V25,0.001250,0.013856
4,2,V26,0.004375,0.013856
4,2,V27,0.000000,0.013856
4,2,V28,0.001875,0.013856
4,2,Amount,0.005625,0.013856
4,3,Time,0.038750,0.013135
4,3,V1,0.001250,0.013135
4,3,V2,0.006250,0.013135
4,3,V3,0.020625,0.013135
4,3,V4,0.001250,0.013135
4,3,V5,0.053750,0.013135
4,3,V6,0.011250,0.013135
4,3,V7,0.071875,0.013135
4,3,V8,0.030000,0.013135
4,3,V9,0.026250,0.013135
4,3,V10,0.023750,0.013135
4,3,V11,0.018125,0.013135
4,3,V12,0.115625,0.013135
4,3,V13,0.011250,0.013135
4,3,V14,0.037500,0.013135
4,3,V15,0.020000,0.013135
4,3,V16,0.030625,0.013135
4,3,V17,0.171250,0.013135
4,3,V18,0.034375,0.013135
4,3,V19,0.002500,0.013135
4,3,V20,0.004375,0.013135
4,3,V21,0.000000,0.013135
4,3,V22,0.018750,0.013135
4,3,V23,0.012500,0.013135
4,3,V24,0.006250,0.013135
4,3,V25,0.003750,0.013135
4,3,V26,0.006875,0.013135
4,3,V27,0.052500,0.013135
4,3,V28,0.044375,0.013135
4,3,Amount,0.101875,0.013135
4,4,Time,0.003125,0.013298
4,4,V1,0.016250,0.013298
4,4,V2,0.025625,0.013298
4,4,V3,0.018125,0.013298
4,4,V4,0.008125,0.013298
4,4,V5,0.025625,0.013298
4,4,V6,0.005000,0.013298
4,4,V7,0.016875,0.013298
4,4,V8,0.008125,0.013298
4,4,V9,0.001250,0.013298
4,4,V10,0.051250,0.013298
4,4,V11,0.032500,0.013298
4,4,V12,0.093125,0.013298
4,4,V13,0.001875,0.013298
4,4,V14,0.134375,0.013298
4,4,V15,0.004375,0.013298
4,4,V16,0.099375,0.013298
4,4,V17,0.071875,0.013298
4,4,V18,0.010625,0.013298
4,4,V19,0.008750,0.013298
4,4,V20,0.000625,0.013298
4,4,V21,0.001250,0.013298
4,4,V22,0.003750,0.013298
4,4,V23,0.000625,0.013298
4,4,V24,0.000000,0.013298
4,4,V25,0.000000,0.013298
4,4,V26,0.015000,0.013298
4,4,V27,0.002500,0.013298
4,4,V28,0.015000,0.013298
4,4,Amount,0.002500,0.013298
4,5,Time,0.004375,0.013095
4,5,V1,0.011250,0.013095
4,5,V2,0.004375,0.013095
4,5,V3,0.001875,0.013095
4,5,V4,0.006250,0.013095
4,5,V5,0.008750,0.013095
4,5,V6,0.001875,0.013095
4,5,V7,0.000625,0.013095
4,5,V8,0.003125,0.013095
4,5,V9,0.008125,0.013095
4,5,V10,0.093750,0.013095
4,5,V11,0.028125,0.013095
4,5,V12,0.085625,0.013095
4,5,V13,0.004375,0.013095
4,5,V14,0.088750,0.013095
4,5,V15,0.000000,0.013095
4,5,V16,0.031250,0.013095
4,5,V17,0.148125,0.013095
4,5,V18,0.006250,0.013095
4,5,V19,0.002500,0.013095
4,5,V20,0.001875,0.013095
4,5,V21,0.001875,0.013095
4,5,V22,0.008125,0.013095
4,5,V23,0.000000,0.013095
4,5,V24,0.000625,0.013095
4,5,V25,0.000625,0.013095
4,5,V26,0.018750,0.013095
4,5,V27,0.001250,0.013095
4,5,V28,0.001875,0.013095
4,5,Amount,0.005625,0.013095
