seed,fold,feature,raw_feature_desc,lime_importance,time_to_generate
5,1,V14,-7.10 < V14 <= -1.18,0.104962,0.046703
5,1,V11,V11 <= -0.11,-0.075639,0.046703
5,1,V4,V4 > 2.49,0.070216,0.046703
5,1,V10,-0.77 < V10 <= 0.10,-0.068845,0.046703
5,1,V17,V17 > 0.37,-0.044286,0.046703
5,1,V12,-5.08 < V12 <= -0.92,0.042890,0.046703
5,1,V3,-2.51 < V3 <= -0.80,0.035403,0.046703
5,1,V19,V19 <= -0.41,0.022323,0.046703
5,1,V28,0.20 < V28 <= 1.59,-0.021656,0.046703
5,1,V8,-0.36 < V8 <= 0.26,0.020696,0.046703
5,2,V12,V12 > 0.08,-0.134111,0.043128
5,2,V10,V10 > 0.09,-0.085941,0.043128
5,2,V14,-1.21 < V14 <= 0.05,-0.075450,0.043128
5,2,V4,0.86 < V4 <= 2.67,0.056742,0.043128
5,2,V3,V3 > 0.07,-0.040720,0.043128
5,2,V6,V6 > 0.25,-0.029288,0.043128
5,2,V28,V28 <= -0.48,0.024070,0.043128
5,2,V7,V7 > 0.21,-0.022757,0.043128
5,2,V11,-0.10 < V11 <= 0.77,0.019151,0.043128
5,2,V5,V5 > 0.41,0.017361,0.043128
5,3,V14,V14 <= -7.22,0.146202,0.042734
5,3,V4,V4 > 2.57,0.070177,0.042734
5,3,V12,V12 <= -5.28,0.050194,0.042734
5,3,V17,V17 <= -5.79,0.049585,0.042734
5,3,V3,V3 <= -2.69,0.038689,0.042734
5,3,V16,V16 <= -3.34,0.033912,0.042734
5,3,V13,V13 <= -0.59,0.032229,0.042734
5,3,V21,0.41 < V21 <= 1.47,-0.028184,0.042734
5,3,V11,V11 > 2.35,-0.027644,0.042734
5,3,V19,V19 > 1.06,-0.024763,0.042734
5,4,V14,V14 <= -7.33,0.147644,0.043543
5,4,V12,V12 <= -5.36,0.132289,0.043543
5,4,V4,V4 > 2.63,0.073230,0.043543
5,4,V11,V11 > 2.39,0.055732,0.043543
5,4,V1,V1 <= -1.24,0.035031,0.043543
5,4,V17,V17 <= -6.14,0.026445,0.043543
5,4,V3,V3 <= -2.66,0.022853,0.043543
5,4,V19,V19 > 1.05,-0.020850,0.043543
5,4,V2,V2 > 1.96,0.017941,0.043543
5,4,V28,V28 > 1.63,-0.017384,0.043543
5,5,V14,V14 <= -7.50,0.109961,0.042974
5,5,V4,V4 > 2.62,0.089088,0.042974
5,5,V12,V12 <= -5.44,0.075298,0.042974
5,5,V28,V28 > 1.55,0.044743,0.042974
5,5,V10,-4.54 < V10 <= -0.79,0.039862,0.042974
5,5,V11,V11 > 2.44,0.036362,0.042974
5,5,V7,V7 <= -2.71,0.025788,0.042974
5,5,V9,-1.77 < V9 <= -0.53,0.024884,0.042974
5,5,V3,V3 <= -2.74,0.024502,0.042974
5,5,V20,-0.36 < V20 <= 0.27,0.024136,0.042974
