seed,fold,feature,shap_importance,time_to_generate
2,1,Time,0.003125,0.071221
2,1,V1,0.011875,0.071221
2,1,V2,0.002500,0.071221
2,1,V3,0.011250,0.071221
2,1,V4,0.059375,0.071221
2,1,V5,0.025625,0.071221
2,1,V6,0.006875,0.071221
2,1,V7,0.015000,0.071221
2,1,V8,0.028750,0.071221
2,1,V9,0.019375,0.071221
2,1,V10,0.088750,0.071221
2,1,V11,0.044375,0.071221
2,1,V12,0.128125,0.071221
2,1,V13,0.000625,0.071221
2,1,V14,0.178750,0.071221
2,1,V15,0.002500,0.071221
2,1,V16,0.121250,0.071221
2,1,V17,0.044375,0.071221
2,1,V18,0.060000,0.071221
2,1,V19,0.002500,0.071221
2,1,V20,0.015000,0.071221
2,1,V21,0.000000,0.071221
2,1,V22,0.003125,0.071221
2,1,V23,0.022500,0.071221
2,1,V24,0.008125,0.071221
2,1,V25,0.018125,0.071221
2,1,V26,0.003125,0.071221
2,1,V27,0.068125,0.071221
2,1,V28,0.043750,0.071221
2,1,Amount,0.036875,0.071221
2,2,Time,0.005000,0.100142
2,2,V1,0.013125,0.100142
2,2,V2,0.014375,0.100142
2,2,V3,0.003750,0.100142
2,2,V4,0.014375,0.100142
2,2,V5,0.014375,0.100142
2,2,V6,0.008125,0.100142
2,2,V7,0.040625,0.100142
2,2,V8,0.022500,0.100142
2,2,V9,0.005625,0.100142
2,2,V10,0.001250,0.100142
2,2,V11,0.041875,0.100142
2,2,V12,0.023125,0.100142
2,2,V13,0.001250,0.100142
2,2,V14,0.191250,0.100142
2,2,V15,0.003125,0.100142
2,2,V16,0.055625,0.100142
2,2,V17,0.047500,0.100142
2,2,V18,0.015000,0.100142
2,2,V19,0.013750,0.100142
2,2,V20,0.021875,0.100142
2,2,V21,0.006875,0.100142
2,2,V22,0.001250,0.100142
2,2,V23,0.003125,0.100142
2,2,V24,0.008750,0.100142
2,2,V25,0.007500,0.100142
2,2,V26,0.003750,0.100142
2,2,V27,0.015000,0.100142
2,2,V28,0.021250,0.100142
2,2,Amount,0.001250,0.100142
2,3,Time,0.006250,0.038044
2,3,V1,0.021875,0.038044
2,3,V2,0.001875,0.038044
2,3,V3,0.005625,0.038044
2,3,V4,0.034375,0.038044
2,3,V5,0.015625,0.038044
2,3,V6,0.011875,0.038044
2,3,V7,0.026875,0.038044
2,3,V8,0.037500,0.038044
2,3,V9,0.010000,0.038044
2,3,V10,0.136250,0.038044
2,3,V11,0.012500,0.038044
2,3,V12,0.025625,0.038044
2,3,V13,0.013125,0.038044
2,3,V14,0.300625,0.038044
2,3,V15,0.010000,0.038044
2,3,V16,0.001875,0.038044
2,3,V17,0.007500,0.038044
2,3,V18,0.021875,0.038044
2,3,V19,0.001875,0.038044
2,3,V20,0.012500,0.038044
2,3,V21,0.001250,0.038044
2,3,V22,0.023125,0.038044
2,3,V23,0.005000,0.038044
2,3,V24,0.004375,0.038044
2,3,V25,0.004375,0.038044
2,3,V26,0.000000,0.038044
2,3,V27,0.006875,0.038044
2,3,V28,0.028125,0.038044
2,3,Amount,0.018750,0.038044
2,4,Time,0.001875,0.058098
2,4,V1,0.000000,0.058098
2,4,V2,0.001875,0.058098
2,4,V3,0.002500,0.058098
2,4,V4,0.027500,0.058098
2,4,V5,0.014375,0.058098
2,4,V6,0.013125,0.058098
2,4,V7,0.016250,0.058098
2,4,V8,0.005000,0.058098
2,4,V9,0.003125,0.058098
2,4,V10,0.012500,0.058098
2,4,V11,0.013125,0.058098
2,4,V12,0.045000,0.058098
2,4,V13,0.013750,0.058098
2,4,V14,0.240000,0.058098
2,4,V15,0.006875,0.058098
2,4,V16,0.027500,0.058098
2,4,V17,0.011875,0.058098
2,4,V18,0.041250,0.058098
2,4,V19,0.001250,0.058098
2,4,V20,0.024375,0.058098
2,4,V21,0.014375,0.058098
2,4,V22,0.009375,0.058098
2,4,V23,0.003750,0.058098
2,4,V24,0.008125,0.058098
2,4,V25,0.003125,0.058098
2,4,V26,0.010000,0.058098
2,4,V27,0.051875,0.058098
2,4,V28,0.027500,0.058098
2,4,Amount,0.013750,0.058098
2,5,Time,0.004375,0.038888
2,5,V1,0.001875,0.038888
2,5,V2,0.003750,0.038888
2,5,V3,0.032500,0.038888
2,5,V4,0.064375,0.038888
2,5,V5,0.006875,0.038888
2,5,V6,0.063750,0.038888
2,5,V7,0.032500,0.038888
2,5,V8,0.028750,0.038888
2,5,V9,0.007500,0.038888
2,5,V10,0.079375,0.038888
2,5,V11,0.060625,0.038888
2,5,V12,0.037500,0.038888
2,5,V13,0.000625,0.038888
2,5,V14,0.091875,0.038888
2,5,V15,0.001250,0.038888
2,5,V16,0.003750,0.038888
2,5,V17,0.103750,0.038888
2,5,V18,0.011250,0.038888
2,5,V19,0.010000,0.038888
2,5,V20,0.000625,0.038888
2,5,V21,0.015625,0.038888
2,5,V22,0.026875,0.038888
2,5,V23,0.002500,0.038888
2,5,V24,0.011875,0.038888
2,5,V25,0.030000,0.038888
2,5,V26,0.025625,0.038888
2,5,V27,0.009375,0.038888
2,5,V28,0.011250,0.038888
2,5,Amount,0.026250,0.038888
