seed,fold,balanced_accuracy,sensitivity_recall,specificity,precision,f1,auprc
4,1,0.690203,0.620281,0.760125,0.085710,0.150610,0.066449
4,2,0.688302,0.619313,0.757291,0.084673,0.148978,0.065758
4,3,0.693605,0.636826,0.750384,0.084679,0.149482,0.066635
4,4,0.690341,0.622550,0.758131,0.085368,0.150147,0.066354
4,5,0.690835,0.610694,0.770976,0.088169,0.154090,0.067467
