seed,fold,feature,shap_importance,time_to_generate
2,1,TA,0.145833,0.021759
2,1,card1,0.033750,0.021759
2,1,card2,0.020833,0.021759
2,1,card3,0.230833,0.021759
2,1,card5,0.015417,0.021759
2,1,PCD,0.077917,0.021759
2,1,M1,0.002083,0.021759
2,1,M2,0.003750,0.021759
2,1,M3,0.015833,0.021759
2,1,M4,0.018750,0.021759
2,1,card4,0.012917,0.021759
2,1,card6,0.183750,0.021759
2,1,DT,0.025833,0.021759
2,1,DI,0.051667,0.021759
2,1,M5,0.012083,0.021759
2,1,M6,0.051250,0.021759
2,1,M7,0.005417,0.021759
2,1,M8,0.028333,0.021759
2,1,M9,0.014583,0.021759
2,2,TA,0.031667,0.021346
2,2,card1,0.077083,0.021346
2,2,card2,0.037917,0.021346
2,2,card3,0.028333,0.021346
2,2,card5,0.023333,0.021346
2,2,PCD,0.039583,0.021346
2,2,M1,0.003750,0.021346
2,2,M2,0.007083,0.021346
2,2,M3,0.041667,0.021346
2,2,M4,0.011250,0.021346
2,2,card4,0.110000,0.021346
2,2,card6,0.082083,0.021346
2,2,DT,0.054583,0.021346
2,2,DI,0.037917,0.021346
2,2,M5,0.067500,0.021346
2,2,M6,0.122500,0.021346
2,2,M7,0.020000,0.021346
2,2,M8,0.022500,0.021346
2,2,M9,0.016250,0.021346
2,3,TA,0.010417,0.021888
2,3,card1,0.062500,0.021888
2,3,card2,0.072500,0.021888
2,3,card3,0.022083,0.021888
2,3,card5,0.044167,0.021888
2,3,PCD,0.075417,0.021888
2,3,M1,0.017917,0.021888
2,3,M2,0.010000,0.021888
2,3,M3,0.006667,0.021888
2,3,M4,0.155833,0.021888
2,3,card4,0.180417,0.021888
2,3,card6,0.047917,0.021888
2,3,DT,0.029167,0.021888
2,3,DI,0.022917,0.021888
2,3,M5,0.010417,0.021888
2,3,M6,0.092917,0.021888
2,3,M7,0.001250,0.021888
2,3,M8,0.010000,0.021888
2,3,M9,0.000833,0.021888
2,4,TA,0.016250,0.021880
2,4,card1,0.167500,0.021880
2,4,card2,0.034583,0.021880
2,4,card3,0.017083,0.021880
2,4,card5,0.021250,0.021880
2,4,PCD,0.086250,0.021880
2,4,M1,0.003750,0.021880
2,4,M2,0.005833,0.021880
2,4,M3,0.072917,0.021880
2,4,M4,0.095833,0.021880
2,4,card4,0.016667,0.021880
2,4,card6,0.106667,0.021880
2,4,DT,0.144167,0.021880
2,4,DI,0.004167,0.021880
2,4,M5,0.167083,0.021880
2,4,M6,0.029167,0.021880
2,4,M7,0.002917,0.021880
2,4,M8,0.022917,0.021880
2,4,M9,0.015833,0.021880
2,5,TA,0.017917,0.021195
2,5,card1,0.093333,0.021195
2,5,card2,0.017083,0.021195
2,5,card3,0.162500,0.021195
2,5,card5,0.092917,0.021195
2,5,PCD,0.241250,0.021195
2,5,M1,0.000417,0.021195
2,5,M2,0.005417,0.021195
2,5,M3,0.008333,0.021195
2,5,M4,0.052917,0.021195
2,5,card4,0.027500,0.021195
2,5,card6,0.005417,0.021195
2,5,DT,0.012083,0.021195
2,5,DI,0.169583,0.021195
2,5,M5,0.026250,0.021195
2,5,M6,0.000417,0.021195
2,5,M7,0.012500,0.021195
2,5,M8,0.015417,0.021195
2,5,M9,0.024583,0.021195
